tMillis,ax,ay,az,gx,gy,gz
368191,0.034912109375,-0.9930419921875,0.1605224609375,0.6713866591453552,-0.2441406100988388,0.2441406100988388
368207,0.0347900390625,-0.9805908203125,0.1573486328125,0.6713866591453552,-0.30517578125,0.2441406100988388
368224,0.033935546875,-0.981201171875,0.157470703125,0.6713866591453552,-0.1831054538488388,0.2441406100988388
368241,0.0333251953125,-0.9849853515625,0.15869140625,0.6713866591453552,-0.1831054538488388,0.2441406100988388
368291,0.0322265625,-0.982666015625,0.1583251953125,0.6713866591453552,-0.1831054538488388,0.2441406100988388
368308,0.0335693359375,-0.985595703125,0.158203125,0.6713866591453552,-0.1831054538488388,0.2441406100988388
368329,0.0340576171875,-0.9862060546875,0.158447265625,0.6713866591453552,-0.1220703050494194,0.30517578125
368345,0.0350341796875,-0.9832763671875,0.1591796875,0.7324218153953552,-0.1220703050494194,0.3662109076976776
368362,0.0347900390625,-0.987060546875,0.160888671875,0.7324218153953552,-0.1831054538488388,0.30517578125
368379,0.033935546875,-0.9815673828125,0.1593017578125,0.7324218153953552,-0.1831054538488388,0.30517578125
368412,0.0350341796875,-0.9884033203125,0.160400390625,0.7324218153953552,-0.1220703050494194,0.30517578125
368428,0.03515625,-0.9881591796875,0.159423828125,0.7324218153953552,-0.1831054538488388,0.30517578125
368444,0.034423828125,-0.984375,0.1590576171875,0.7324218153953552,-0.2441406100988388,0.3662109076976776
368476,0.0343017578125,-0.98828125,0.159423828125,0.7934569716453552,-0.2441406100988388,0.3662109076976776
368492,0.0343017578125,-0.9874267578125,0.160400390625,0.7324218153953552,-0.1831054538488388,0.2441406100988388
368508,0.033935546875,-0.985107421875,0.159912109375,0.7934569716453552,-0.2441406100988388,0.30517578125
368524,0.034423828125,-0.9869384765625,0.1595458984375,0.7934569716453552,-0.2441406100988388,0.30517578125
368544,0.0340576171875,-0.988037109375,0.15966796875,0.7934569716453552,-0.1831054538488388,0.1831054538488388
368565,0.0341796875,-0.985107421875,0.159423828125,0.7324218153953552,-0.1831054538488388,0.1831054538488388
368581,0.03369140625,-0.9844970703125,0.158447265625,0.7324218153953552,-0.2441406100988388,0.1831054538488388
368598,0.0341796875,-0.985595703125,0.1590576171875,0.7934569716453552,-0.2441406100988388,0.2441406100988388
368615,0.0345458984375,-0.9847412109375,0.1588134765625,0.7934569716453552,-0.30517578125,0.1220703050494194
368681,0.0338134765625,-0.990966796875,0.15966796875,0.7934569716453552,-0.2441406100988388,0.2441406100988388
368723,0.0340576171875,-0.983154296875,0.1580810546875,0.7324218153953552,-0.1831054538488388,0.2441406100988388
368740,0.0341796875,-0.9854736328125,0.15869140625,0.7324218153953552,-0.1831054538488388,0.2441406100988388
368773,0.0338134765625,-0.985595703125,0.158203125,0.7934569716453552,-0.1831054538488388,0.2441406100988388
368790,0.032958984375,-0.984375,0.1585693359375,0.7324218153953552,-0.1831054538488388,0.2441406100988388
368806,0.0328369140625,-0.9852294921875,0.15771484375,0.7934569716453552,-0.1831054538488388,0.2441406100988388
368823,0.033203125,-0.9886474609375,0.158447265625,0.7324218153953552,-0.1831054538488388,0.2441406100988388
368843,0.0345458984375,-0.98486328125,0.15771484375,0.7324218153953552,-0.2441406100988388,0.2441406100988388
368865,0.0340576171875,-0.986083984375,0.1588134765625,0.7324218153953552,-0.2441406100988388,0.30517578125
368881,0.0333251953125,-0.9847412109375,0.1597900390625,0.7324218153953552,-0.1831054538488388,0.30517578125
368898,0.0340576171875,-0.9866943359375,0.159912109375,0.6713866591453552,-0.1220703050494194,0.30517578125
368915,0.034423828125,-0.98681640625,0.1585693359375,0.6713866591453552,-0.2441406100988388,0.2441406100988388
368948,0.03369140625,-0.9847412109375,0.15771484375,0.6713866591453552,-0.1220703050494194,0.2441406100988388
368965,0.033935546875,-0.985107421875,0.15771484375,0.6713866591453552,-0.2441406100988388,0.2441406100988388
368981,0.0343017578125,-0.98681640625,0.16015625,0.6713866591453552,-0.2441406100988388,0.1831054538488388
369013,0.033935546875,-0.983642578125,0.157470703125,0.6713866591453552,-0.1831054538488388,0.2441406100988388
369034,0.033447265625,-0.986328125,0.1580810546875,0.6103515625,-0.1831054538488388,0.2441406100988388
369050,0.0338134765625,-0.9862060546875,0.158203125,0.6103515625,-0.2441406100988388,0.2441406100988388
369067,0.0341796875,-0.9859619140625,0.158203125,0.6103515625,-0.2441406100988388,0.1831054538488388
369084,0.03369140625,-0.9873046875,0.15869140625,0.7324218153953552,-0.1831054538488388,0.2441406100988388
369100,0.0341796875,-0.989013671875,0.158935546875,0.7324218153953552,-0.1831054538488388,0.2441406100988388
369132,0.032958984375,-0.9849853515625,0.157958984375,0.6713866591453552,-0.1831054538488388,0.2441406100988388
369149,0.0338134765625,-0.9874267578125,0.1573486328125,0.7324218153953552,-0.1831054538488388,0.2441406100988388
369165,0.0341796875,-0.98583984375,0.1580810546875,0.7324218153953552,-0.1831054538488388,0.30517578125
369198,0.0340576171875,-0.984375,0.157958984375,0.6103515625,-0.1831054538488388,0.2441406100988388
369219,0.0341796875,-0.9857177734375,0.1590576171875,0.7324218153953552,-0.1831054538488388,0.2441406100988388
369235,0.0338134765625,-0.98681640625,0.1585693359375,0.7324218153953552,-0.1831054538488388,0.2441406100988388
369252,0.03369140625,-0.9840087890625,0.15771484375,0.7324218153953552,-0.1831054538488388,0.2441406100988388
369273,0.0330810546875,-0.9840087890625,0.157958984375,0.7934569716453552,-0.1220703050494194,0.30517578125
369289,0.0343017578125,-0.9847412109375,0.1575927734375,0.7934569716453552,-0.1831054538488388,0.30517578125
369310,0.0330810546875,-0.9859619140625,0.1593017578125,0.7934569716453552,-0.2441406100988388,0.1831054538488388
369330,0.0347900390625,-0.9892578125,0.1597900390625,0.7934569716453552,-0.2441406100988388,0.30517578125
369351,0.03369140625,-0.985595703125,0.1585693359375,0.8544921278953552,-0.1831054538488388,0.30517578125
369371,0.0330810546875,-0.984130859375,0.158203125,0.7934569716453552,-0.1831054538488388,0.2441406100988388
369391,0.0330810546875,-0.983642578125,0.1578369140625,0.7324218153953552,-0.2441406100988388,0.2441406100988388
369411,0.0340576171875,-0.9854736328125,0.158447265625,0.7934569716453552,-0.1831054538488388,0.30517578125
369427,0.0343017578125,-0.9884033203125,0.159423828125,0.8544921278953552,-0.1831054538488388,0.30517578125
369481,0.0341796875,-0.986083984375,0.156982421875,0.8544921278953552,-0.1831054538488388,0.2441406100988388
369501,0.03369140625,-0.9859619140625,0.1566162109375,0.7934569716453552,-0.1831054538488388,0.1831054538488388
369517,0.0322265625,-0.9866943359375,0.157958984375,0.7934569716453552,-0.2441406100988388,0.1831054538488388
369534,0.0340576171875,-0.98779296875,0.1578369140625,0.7324218153953552,-0.2441406100988388,0.2441406100988388
369551,0.0341796875,-0.9854736328125,0.15771484375,0.7934569716453552,-0.2441406100988388,0.30517578125
369601,0.03271484375,-0.9853515625,0.1573486328125,0.7324218153953552,-0.1831054538488388,0.2441406100988388
369623,0.0341796875,-0.9871826171875,0.156982421875,0.7324218153953552,-0.1831054538488388,0.2441406100988388
369640,0.0345458984375,-0.9857177734375,0.15673828125,0.7934569716453552,-0.1831054538488388,0.30517578125
369673,0.033447265625,-0.9857177734375,0.15625,0.7324218153953552,-0.2441406100988388,0.2441406100988388
369743,0.0328369140625,-0.98681640625,0.1558837890625,0.7324218153953552,-0.2441406100988388,0.30517578125
369759,0.0323486328125,-0.98681640625,0.15576171875,0.7324218153953552,-0.1831054538488388,0.30517578125
369775,0.033203125,-0.98486328125,0.1568603515625,0.6713866591453552,-0.2441406100988388,0.2441406100988388
369791,0.0335693359375,-0.9854736328125,0.157958984375,0.6713866591453552,-0.1831054538488388,0.2441406100988388
369808,0.0333251953125,-0.9857177734375,0.1575927734375,0.6713866591453552,-0.1831054538488388,0.2441406100988388
369829,0.0343017578125,-0.9857177734375,0.156005859375,0.6713866591453552,-0.2441406100988388,0.2441406100988388
369845,0.0330810546875,-0.988037109375,0.1561279296875,0.6713866591453552,-0.2441406100988388,0.2441406100988388
369862,0.033203125,-0.9859619140625,0.1568603515625,0.6713866591453552,-0.2441406100988388,0.2441406100988388
369879,0.033447265625,-0.984619140625,0.1572265625,0.6103515625,-0.2441406100988388,0.2441406100988388
369912,0.033203125,-0.9849853515625,0.15771484375,0.6713866591453552,-0.2441406100988388,0.2441406100988388
369928,0.032958984375,-0.984375,0.1575927734375,0.6103515625,-0.2441406100988388,0.2441406100988388
369944,0.03369140625,-0.9862060546875,0.1571044921875,0.6103515625,-0.2441406100988388,0.2441406100988388
369972,0.0340576171875,-0.9862060546875,0.1568603515625,0.6103515625,-0.2441406100988388,0.30517578125
369994,0.033935546875,-0.9862060546875,0.1566162109375,0.6103515625,-0.2441406100988388,0.2441406100988388
370010,0.03369140625,-0.9852294921875,0.1571044921875,0.6103515625,-0.2441406100988388,0.2441406100988388
370027,0.033935546875,-0.98486328125,0.1573486328125,0.6103515625,-0.2441406100988388,0.3662109076976776
370044,0.034423828125,-0.9852294921875,0.157958984375,0.6103515625,-0.2441406100988388,0.30517578125
370060,0.034423828125,-0.986083984375,0.15771484375,0.54931640625,-0.2441406100988388,0.1831054538488388
370092,0.034423828125,-0.9852294921875,0.1568603515625,0.6103515625,-0.1831054538488388,0.3662109076976776
