time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,643548,-1.000000,-1.057916,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-59.947765,-59.947765,0,rest,0.000000,,,,,,
0.016000,643564,-1.959164,-1.922324,-0.112991,-0.104210,0.988116,0.997025,0.052259,-0.056666,0.000031,-0.000138,-1.959164,-1.959164,-1.959164,-28.674324,-28.674324,0,rest,0.000000,,,,,,0.016000
0.032000,643580,-1.917578,-1.921664,-0.217921,-0.200844,0.955077,0.988706,0.101562,-0.110212,0.000065,-0.000200,-1.917578,-1.917578,-1.917578,2.928644,2.928644,0,rest,0.000000,,,,,,0.016000
0.049000,643597,-1.861839,-1.811145,-0.313223,-0.288780,0.904708,0.975886,0.147940,-0.160498,0.000110,-0.000206,-1.861839,-1.861839,-1.861839,3.260418,3.260418,0,rest,0.000000,,,,,,0.017000
0.070000,643618,-1.793847,-1.746359,-0.398289,-0.367153,0.840574,0.959316,0.191328,-0.207621,0.000154,-0.000157,-1.793847,-1.793847,-1.793847,4.226984,4.226984,0,rest,0.000000,,,,,,0.021000
0.086000,643634,-1.714156,-1.692835,-0.472736,-0.435552,0.766039,0.939691,0.231711,-0.251576,0.000157,-0.000150,-1.714156,-1.714156,-1.714156,4.612690,4.612690,0,rest,0.000000,,,,,,0.016000
0.107000,643655,-1.627432,-1.609330,-0.536589,-0.494167,0.684011,0.917609,0.269217,-0.292433,0.000164,-0.000172,-1.627432,-1.627432,-1.627432,4.738492,4.738492,0,rest,0.000000,,,,,,0.021000
0.124000,643672,-1.538499,-1.550357,-0.590060,-0.543462,0.597058,0.893605,0.304011,-0.330224,0.000197,-0.000169,-1.538499,-1.538499,-1.538499,4.394008,4.394008,0,rest,0.000000,,,,,,0.017000
0.157000,643705,-1.447135,-1.464976,-0.633744,-0.584059,0.507192,0.868099,0.336272,-0.365137,0.000308,-0.000154,-1.447135,-1.447135,-1.447135,2.312411,2.312411,0,rest,0.000000,,,,,,0.033000
0.222000,643770,-1.355237,-1.365871,-0.668509,-0.616481,0.415989,0.841424,0.366093,-0.397469,0.000505,-0.000175,-1.355237,-1.355237,-1.355237,4.796036,4.796036,0,rest,0.000000,,,,,,0.065000
0.238000,643786,-1.265180,-1.270739,-0.695055,-0.640937,0.325727,0.814164,0.393349,-0.427098,0.000510,-0.000157,-1.265180,-1.265180,-1.265180,5.610787,5.610787,0,rest,0.000000,,,,,,0.016000
0.254000,643802,-1.175692,-1.176843,-0.714133,-0.658611,0.237163,0.786499,0.418388,-0.454279,0.000535,-0.000172,-1.175692,-1.175692,-1.175692,5.466047,5.466047,0,rest,0.000000,,,,,,0.016000
0.270000,643818,-1.090266,-1.093407,-0.726630,-0.670198,0.151145,0.758665,0.441345,-0.479210,0.000555,-0.000166,-1.090266,-1.090266,-1.090266,4.798796,4.798796,0,rest,0.000000,,,,,,0.016000
0.290000,643838,-1.007798,-1.025371,-0.733319,-0.676441,0.068351,0.730873,0.462357,-0.502046,0.000589,-0.000155,-1.007798,-1.007798,-1.007798,4.479856,4.479856,0,rest,0.000000,,,,,,0.020000
0.306000,643854,-0.931558,-0.947625,-0.735003,-0.677979,-0.010770,0.703288,0.481566,-0.522952,0.000592,-0.000135,-0.931558,-0.931558,-0.931558,3.947784,3.947784,0,rest,0.000000,,,,,,0.016000
0.338000,643886,-0.857531,-0.862868,-0.732231,-0.675607,-0.085975,0.676027,0.499151,-0.542067,0.000672,-0.000115,-0.857531,-0.857531,-0.857531,3.626093,3.626093,0,rest,0.000000,,,,,,0.032000
0.354000,643902,-0.789012,-0.789250,-0.725861,-0.669715,-0.156866,0.649281,0.515164,-0.559499,0.000663,-0.000105,-0.789012,-0.789012,-0.789012,4.151462,4.151462,0,rest,0.000000,,,,,,0.016000
0.370000,643918,-0.724685,-0.723357,-0.716400,-0.660925,-0.223494,0.623099,0.529762,-0.575413,0.000640,-0.000103,-0.724685,-0.724685,-0.724685,3.301308,3.301308,0,rest,0.000000,,,,,,0.016000
0.406000,643954,-0.664088,-0.661593,-0.704190,-0.649860,-0.286004,0.597492,0.543117,-0.589938,0.000715,-0.000098,-0.664088,-0.664088,-0.664088,2.982745,2.982745,0,rest,0.000000,,,,,,0.036000
