time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,16583,-1.000000,-0.961112,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,59.683053,59.683053,0,rest,0.000000,,,,,,
0.017000,16600,0.014612,0.014223,0.001897,0.007186,0.999972,0.999993,-0.003593,0.000949,0.000045,-0.000174,0.014612,0.014612,0.014612,30.688694,30.688694,0,rest,0.000000,,,,,,0.017000
0.035000,16618,0.014410,0.039311,0.003722,0.013992,0.999895,0.999974,-0.006996,0.001861,0.000084,-0.000174,0.014410,0.014410,0.014410,0.047372,0.047372,0,rest,0.000000,,,,,,0.018000
0.053000,16636,0.016317,0.009047,0.005453,0.020526,0.999774,0.999944,-0.010263,0.002728,0.000132,-0.000148,0.016317,0.016317,0.016317,0.124458,0.124458,0,rest,0.000000,,,,,,0.018000
0.071000,16654,0.018891,0.006182,0.007101,0.026691,0.999619,0.999905,-0.013346,0.003553,0.000170,-0.000174,0.018891,0.018891,0.018891,0.074399,0.074399,0,rest,0.000000,,,,,,0.018000
0.090000,16673,0.018929,0.013460,0.008640,0.032557,0.999433,0.999858,-0.016280,0.004324,0.000221,-0.000174,0.018929,0.018929,0.018929,-0.019852,-0.019852,0,rest,0.000000,,,,,,0.019000
0.111000,16694,0.018004,0.003116,0.010090,0.038120,0.999222,0.999806,-0.019062,0.005051,0.000277,-0.000156,0.018004,0.018004,0.018004,0.031591,0.031591,0,rest,0.000000,,,,,,0.021000
0.128000,16711,0.019582,0.026847,0.011475,0.043417,0.998991,0.999748,-0.021712,0.005746,0.000322,-0.000156,0.019582,0.019582,0.019582,0.069722,0.069722,0,rest,0.000000,,,,,,0.017000
0.147000,16730,0.020416,0.031470,0.012808,0.048417,0.998745,0.999686,-0.024214,0.006415,0.000372,-0.000174,0.020416,0.020416,0.020416,0.018826,0.018826,0,rest,0.000000,,,,,,0.019000
0.166000,16749,0.020298,0.032409,0.014087,0.053201,0.998484,0.999621,-0.026607,0.007057,0.000413,-0.000141,0.020298,0.020298,0.020298,0.037388,0.037388,0,rest,0.000000,,,,,,0.019000
0.185000,16768,0.021837,0.029055,0.015355,0.057707,0.998215,0.999554,-0.028863,0.007694,0.000452,-0.000141,0.021837,0.021837,0.021837,0.020956,0.020956,0,rest,0.000000,,,,,,0.019000
0.202000,16785,0.021280,0.017590,0.016481,0.062027,0.997938,0.999484,-0.031026,0.008260,0.000489,-0.000148,0.021280,0.021280,0.021280,-0.030155,-0.030155,0,rest,0.000000,,,,,,0.017000
0.222000,16805,0.020739,0.014871,0.017524,0.066102,0.997659,0.999414,-0.033066,0.008785,0.000532,-0.000182,0.020739,0.020739,0.020739,0.026315,0.026315,0,rest,0.000000,,,,,,0.020000
0.241000,16824,0.022202,0.020994,0.018543,0.070006,0.997374,0.999343,-0.035020,0.009298,0.000583,-0.000167,0.022202,0.022202,0.022202,0.027787,0.027787,0,rest,0.000000,,,,,,0.019000
0.259000,16842,0.021863,0.019898,0.019560,0.073670,0.997091,0.999272,-0.036856,0.009810,0.000620,-0.000182,0.021863,0.021863,0.021863,0.046913,0.046913,0,rest,0.000000,,,,,,0.018000
0.278000,16861,0.024073,0.014543,0.020495,0.077196,0.996805,0.999201,-0.038622,0.010281,0.000661,-0.000182,0.024073,0.024073,0.024073,0.026962,0.026962,0,rest,0.000000,,,,,,0.019000
0.297000,16880,0.022887,0.014197,0.021346,0.080513,0.996525,0.999131,-0.040284,0.010710,0.000691,-0.000174,0.022887,0.022887,0.022887,-0.012994,-0.012994,0,rest,0.000000,,,,,,0.019000
0.316000,16899,0.023579,0.016998,0.022133,0.083643,0.996250,0.999062,-0.041852,0.011108,0.000743,-0.000183,0.023579,0.023579,0.023579,0.015711,0.015711,0,rest,0.000000,,,,,,0.019000
0.338000,16921,0.023397,0.018112,0.022928,0.086530,0.995985,0.998996,-0.043299,0.011510,0.000801,-0.000202,0.023397,0.023397,0.023397,0.022603,0.022603,0,rest,0.000000,,,,,,0.022000
0.355000,16938,0.024187,0.018716,0.023679,0.089367,0.995717,0.998928,-0.044721,0.011890,0.000846,-0.000174,0.024187,0.024187,0.024187,0.036561,0.036561,0,rest,0.000000,,,,,,0.017000
