time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,271089,-1.000000,-0.953502,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,43.092120,43.092120,0,rest,0.000000,,,,,,
0.017000,271106,-0.267434,-0.266964,0.002987,0.039715,0.999207,0.999802,-0.019861,0.001495,0.000045,-0.000133,-0.267434,-0.267434,-0.267434,23.380020,23.380020,0,rest,0.000000,,,,,,0.017000
0.036000,271125,-0.241806,-0.211745,0.005766,0.077328,0.996989,0.999247,-0.038693,0.002889,0.000095,-0.000150,-0.241806,-0.241806,-0.241806,1.408931,1.408931,0,rest,0.000000,,,,,,0.019000
0.052000,271141,-0.218453,-0.227534,0.008379,0.113061,0.993553,0.998387,-0.056621,0.004204,0.000130,-0.000150,-0.218453,-0.218453,-0.218453,1.286949,1.286949,0,rest,0.000000,,,,,,0.016000
0.073000,271162,-0.196184,-0.206900,0.010886,0.146811,0.989105,0.997272,-0.073605,0.005471,0.000174,-0.000151,-0.196184,-0.196184,-0.196184,1.073268,1.073268,0,rest,0.000000,,,,,,0.021000
0.091000,271180,-0.176667,-0.183889,0.013242,0.178714,0.983812,0.995945,-0.089719,0.006668,0.000221,-0.000174,-0.176667,-0.176667,-0.176667,0.976309,0.976309,0,rest,0.000000,,,,,,0.018000
0.112000,271201,-0.158810,-0.171280,0.015460,0.208755,0.977846,0.994446,-0.104958,0.007804,0.000287,-0.000192,-0.158810,-0.158810,-0.158810,0.852245,0.852245,0,rest,0.000000,,,,,,0.021000
0.131000,271220,-0.142585,-0.133874,0.017625,0.237140,0.971316,0.992803,-0.119426,0.008917,0.000333,-0.000155,-0.142585,-0.142585,-0.142585,0.965385,0.965385,0,rest,0.000000,,,,,,0.019000
0.145000,271234,-0.127920,-0.115432,0.019662,0.264054,0.964307,0.991037,-0.133218,0.009969,0.000360,-0.000153,-0.127920,-0.127920,-0.127920,0.896712,0.896712,0,rest,0.000000,,,,,,0.014000
0.163000,271252,-0.115269,-0.105536,0.021561,0.289371,0.956974,0.989185,-0.146263,0.010957,0.000396,-0.000154,-0.115269,-0.115269,-0.115269,0.717296,0.717296,0,rest,0.000000,,,,,,0.018000
