time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,261488,-1.000000,-0.958942,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,60.001689,60.001689,0,rest,0.000000,,,,,,
0.017000,261505,0.020029,0.019689,0.001022,-0.005212,0.999986,0.999996,0.002606,0.000511,0.000054,-0.000202,0.020029,0.020029,0.020029,28.174112,28.174112,0,rest,0.000000,,,,,,0.017000
0.032000,261520,0.021393,0.047598,0.002008,-0.010101,0.999947,0.999987,0.005051,0.001003,0.000111,-0.000239,0.021393,0.021393,0.021393,0.107571,0.107571,0,rest,0.000000,,,,,,0.015000
0.048000,261536,0.023398,0.015166,0.002938,-0.014789,0.999886,0.999972,0.007395,0.001468,0.000170,-0.000208,0.023398,0.023398,0.023398,0.079288,0.079288,0,rest,0.000000,,,,,,0.016000
0.065000,261553,0.023915,0.011472,0.003817,-0.019254,0.999807,0.999952,0.009628,0.001906,0.000234,-0.000208,0.023915,0.023915,0.023915,-0.030885,-0.030885,0,rest,0.000000,,,,,,0.017000
0.087000,261575,0.021490,0.016534,0.004677,-0.023568,0.999711,0.999928,0.011786,0.002335,0.000293,-0.000239,0.021490,0.021490,0.021490,-0.079133,-0.079133,0,rest,0.000000,,,,,,0.022000
0.104000,261592,0.020553,0.005278,0.005526,-0.027602,0.999604,0.999901,0.013803,0.002759,0.000347,-0.000195,0.020553,0.020553,0.020553,0.090550,0.090550,0,rest,0.000000,,,,,,0.017000
0.121000,261609,0.024569,0.029691,0.006323,-0.031474,0.999485,0.999871,0.015740,0.003156,0.000402,-0.000230,0.024569,0.024569,0.024569,0.040623,0.040623,0,rest,0.000000,,,,,,0.017000
0.137000,261625,0.022273,0.035777,0.007034,-0.035151,0.999357,0.999839,0.017580,0.003510,0.000453,-0.000237,0.022273,0.022273,0.022273,0.089226,0.089226,0,rest,0.000000,,,,,,0.016000
0.156000,261644,0.029219,0.039670,0.007696,-0.038669,0.999222,0.999805,0.019340,0.003839,0.000523,-0.000206,0.029219,0.029219,0.029219,0.200890,0.200890,0,rest,0.000000,,,,,,0.019000
0.174000,261662,0.030027,0.036081,0.008388,-0.041948,0.999085,0.999771,0.020981,0.004183,0.000581,-0.000237,0.030027,0.030027,0.030027,-0.154568,-0.154568,0,rest,0.000000,,,,,,0.018000
0.198000,261686,0.019935,0.020901,0.009009,-0.045168,0.998939,0.999734,0.022593,0.004491,0.000645,-0.000230,0.019935,0.019935,0.019935,0.002418,0.002418,0,rest,0.000000,,,,,,0.024000
0.214000,261702,0.024485,0.017129,0.009624,-0.048099,0.998796,0.999699,0.024060,0.004797,0.000688,-0.000199,0.024485,0.024485,0.024485,0.160902,0.160902,0,rest,0.000000,,,,,,0.016000
0.231000,261719,0.024990,0.024046,0.010210,-0.050883,0.998652,0.999663,0.025454,0.005088,0.000734,-0.000199,0.024990,0.024990,0.024990,0.043732,0.043732,0,rest,0.000000,,,,,,0.017000
0.249000,261737,0.026044,0.022425,0.010746,-0.053596,0.998505,0.999626,0.026812,0.005354,0.000782,-0.000224,0.026044,0.026044,0.026044,-0.005158,-0.005158,0,rest,0.000000,,,,,,0.018000
0.266000,261754,0.024933,0.016143,0.011223,-0.056159,0.998359,0.999589,0.028096,0.005591,0.000835,-0.000198,0.024933,0.024933,0.024933,-0.036732,-0.036732,0,rest,0.000000,,,,,,0.017000
0.286000,261774,0.024872,0.015829,0.011721,-0.058581,0.998214,0.999553,0.029309,0.005837,0.000900,-0.000198,0.024872,0.024872,0.024872,0.080501,0.080501,0,rest,0.000000,,,,,,0.020000
0.305000,261793,0.027910,0.019359,0.012230,-0.060859,0.998071,0.999517,0.030450,0.006088,0.000971,-0.000197,0.027910,0.027910,0.027910,0.013883,0.013883,0,rest,0.000000,,,,,,0.019000
0.324000,261812,0.025399,0.020611,0.012692,-0.063097,0.997927,0.999481,0.031572,0.006317,0.001032,-0.000228,0.025399,0.025399,0.025399,-0.009525,-0.009525,0,rest,0.000000,,,,,,0.019000
0.343000,261831,0.027548,0.020908,0.013052,-0.065225,0.997785,0.999446,0.032638,0.006494,0.001092,-0.000228,0.027548,0.027548,0.027548,0.002991,0.002991,0,rest,0.000000,,,,,,0.019000
0.360000,261848,0.025924,0.022903,0.013431,-0.067226,0.997647,0.999411,0.033641,0.006681,0.001146,-0.000227,0.025924,0.025924,0.025924,-0.030980,-0.030980,0,rest,0.000000,,,,,,0.017000
0.379000,261867,0.026706,0.025807,0.013767,-0.069141,0.997512,0.999377,0.034600,0.006845,0.001216,-0.000259,0.026706,0.026706,0.026706,0.019701,0.019701,0,rest,0.000000,,,,,,0.019000
0.397000,261885,0.026695,0.027108,0.014148,-0.070892,0.997384,0.999345,0.035478,0.007033,0.001283,-0.000226,0.026695,0.026695,0.026695,-0.017914,-0.017914,0,rest,0.000000,,,,,,0.018000
0.418000,261906,0.025895,0.026903,0.014502,-0.072601,0.997256,0.999313,0.036335,0.007207,0.001351,-0.000227,0.025895,0.025895,0.025895,-0.022069,-0.022069,0,rest,0.000000,,,,,,0.021000
0.435000,261923,0.025740,0.026086,0.014856,-0.074199,0.997133,0.999282,0.037136,0.007381,0.001406,-0.000196,0.025740,0.025740,0.025740,0.012105,0.012105,0,rest,0.000000,,,,,,0.017000
0.452000,261940,0.026306,0.024062,0.015157,-0.075744,0.997012,0.999252,0.037911,0.007528,0.001469,-0.000226,0.026306,0.026306,0.026306,0.011387,0.011387,0,rest,0.000000,,,,,,0.017000
0.471000,261959,0.026057,0.023895,0.015419,-0.077217,0.996895,0.999222,0.038650,0.007656,0.001539,-0.000226,0.026057,0.026057,0.026057,0.004737,0.004737,0,rest,0.000000,,,,,,0.019000
0.491000,261979,0.026527,0.025816,0.015708,-0.078519,0.996789,0.999196,0.039303,0.007798,0.001593,-0.000192,0.026527,0.026527,0.026527,-0.017434,-0.017434,0,rest,0.000000,,,,,,0.020000
0.508000,261996,0.025639,0.027860,0.016002,-0.079827,0.996680,0.999168,0.039960,0.007942,0.001648,-0.000222,0.025639,0.025639,0.025639,-0.023908,-0.023908,0,rest,0.000000,,,,,,0.017000
0.526000,262014,0.025749,0.030790,0.016207,-0.081125,0.996572,0.999141,0.040611,0.008041,0.001714,-0.000241,0.025749,0.025749,0.025749,0.019746,0.019746,0,rest,0.000000,,,,,,0.018000
0.547000,262035,0.026498,0.032279,0.016415,-0.082389,0.996465,0.999114,0.041245,0.008141,0.001780,-0.000275,0.026498,0.026498,0.026498,0.010843,0.010843,0,rest,0.000000,,,,,,0.021000
0.565000,262053,0.026310,0.031981,0.016647,-0.083568,0.996363,0.999089,0.041837,0.008254,0.001828,-0.000267,0.026310,0.026310,0.026310,0.010324,0.010324,0,rest,0.000000,,,,,,0.018000
0.582000,262070,0.026819,0.031621,0.016899,-0.084606,0.996271,0.999066,0.042358,0.008378,0.001874,-0.000227,0.026819,0.026819,0.026819,-0.005228,-0.005228,0,rest,0.000000,,,,,,0.017000
