time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,246980,-1.000000,-0.920986,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,50.170754,50.170754,0,rest,0.000000,,,,,,
0.017000,246997,-0.147097,-0.147122,0.000695,-0.030789,0.999526,0.999881,0.015396,0.000347,0.000037,-0.000154,-0.147097,-0.147097,-0.147097,24.822567,24.822567,0,rest,0.000000,,,,,,0.017000
0.033000,247013,-0.131650,-0.080847,0.001391,-0.060027,0.998196,0.999549,0.030027,0.000694,0.000072,-0.000153,-0.131650,-0.131650,-0.131650,1.041320,1.041320,0,rest,0.000000,,,,,,0.016000
0.046000,247026,-0.117311,-0.132446,0.001975,-0.087650,0.996149,0.999037,0.043867,0.000984,0.000099,-0.000152,-0.117311,-0.117311,-0.117311,0.970045,0.970045,0,rest,0.000000,,,,,,0.013000
0.063000,247043,-0.103776,-0.123571,0.002530,-0.113841,0.993496,0.998373,0.057013,0.001259,0.000144,-0.000150,-0.103776,-0.103776,-0.103776,0.717674,0.717674,0,rest,0.000000,,,,,,0.017000
0.079000,247059,-0.093476,-0.106437,0.003127,-0.138715,0.990327,0.997579,0.069526,0.001554,0.000188,-0.000143,-0.093476,-0.093476,-0.093476,0.571608,0.571608,0,rest,0.000000,,,,,,0.016000
0.112000,247092,-0.079522,-0.100545,0.003650,-0.162418,0.986715,0.996673,0.081481,0.001810,0.000258,-0.000143,-0.079522,-0.079522,-0.079522,0.361401,0.361401,0,rest,0.000000,,,,,,0.033000
0.133000,247113,-0.072754,-0.060488,0.004128,-0.184766,0.982774,0.995684,0.092784,0.002044,0.000313,-0.000141,-0.072754,-0.072754,-0.072754,0.416216,0.416216,0,rest,0.000000,,,,,,0.021000
0.149000,247129,-0.064949,-0.043993,0.004578,-0.205767,0.978590,0.994633,0.103440,0.002264,0.000363,-0.000140,-0.064949,-0.064949,-0.064949,0.575916,0.575916,0,rest,0.000000,,,,,,0.016000
0.166000,247146,-0.053567,-0.038982,0.005108,-0.225706,0.974182,0.993524,0.113590,0.002524,0.000412,-0.000140,-0.053567,-0.053567,-0.053567,0.569110,0.569110,0,rest,0.000000,,,,,,0.017000
0.183000,247163,-0.045600,-0.035340,0.005604,-0.244563,0.969617,0.992375,0.123223,0.002766,0.000461,-0.000144,-0.045600,-0.045600,-0.045600,0.374424,0.374424,0,rest,0.000000,,,,,,0.017000
0.199000,247179,-0.041028,-0.039254,0.005962,-0.262382,0.964946,0.991198,0.132357,0.002941,0.000500,-0.000144,-0.041028,-0.041028,-0.041028,0.267499,0.267499,0,rest,0.000000,,,,,,0.016000
0.237000,247217,-0.032510,-0.041300,0.006258,-0.279384,0.960159,0.989989,0.141107,0.003079,0.000574,-0.000145,-0.032510,-0.032510,-0.032510,0.251968,0.251968,0,rest,0.000000,,,,,,0.038000
0.253000,247233,-0.028291,-0.040643,0.006585,-0.295213,0.955409,0.988789,0.149282,0.003237,0.000614,-0.000143,-0.028291,-0.028291,-0.028291,0.265285,0.265285,0,rest,0.000000,,,,,,0.016000
0.269000,247249,-0.024020,-0.040540,0.006838,-0.310235,0.950635,0.987581,0.157070,0.003359,0.000649,-0.000138,-0.024020,-0.024020,-0.024020,0.169434,0.169434,0,rest,0.000000,,,,,,0.016000
0.285000,247265,-0.022869,-0.038488,0.007260,-0.324491,0.945861,0.986372,0.164490,0.003564,0.000699,-0.000138,-0.022869,-0.022869,-0.022869,0.201411,0.201411,0,rest,0.000000,,,,,,0.016000
0.302000,247282,-0.017107,-0.031845,0.007656,-0.337926,0.941142,0.985175,0.171508,0.003758,0.000733,-0.000117,-0.017107,-0.017107,-0.017107,0.337589,0.337589,0,rest,0.000000,,,,,,0.017000
0.323000,247303,-0.010053,-0.019787,0.007930,-0.350655,0.936471,0.983989,0.178183,0.003891,0.000764,-0.000140,-0.010053,-0.010053,-0.010053,0.076935,0.076935,0,rest,0.000000,,,,,,0.021000
0.339000,247319,-0.011979,-0.013081,0.008162,-0.362686,0.931876,0.982821,0.184516,0.004003,0.000794,-0.000168,-0.011979,-0.011979,-0.011979,0.098936,0.098936,0,rest,0.000000,,,,,,0.016000
0.356000,247336,-0.006335,-0.011508,0.008406,-0.374071,0.927362,0.981672,0.190531,0.004119,0.000836,-0.000140,-0.006335,-0.006335,-0.006335,0.226242,0.226242,0,rest,0.000000,,,,,,0.017000
0.373000,247353,-0.004287,-0.008260,0.008593,-0.384863,0.922934,0.980544,0.196254,0.004207,0.000875,-0.000116,-0.004287,-0.004287,-0.004287,0.113607,0.113607,0,rest,0.000000,,,,,,0.017000
0.406000,247386,-0.000980,-0.005494,0.008760,-0.395164,0.918569,0.979430,0.201736,0.004279,0.000937,-0.000141,-0.000980,-0.000980,-0.000980,0.140936,0.140936,0,rest,0.000000,,,,,,0.033000
0.422000,247402,0.001591,-0.002847,0.009003,-0.404757,0.914380,0.978360,0.206859,0.004394,0.000981,-0.000165,0.001591,0.001591,0.001591,0.019212,0.019212,0,rest,0.000000,,,,,,0.016000
0.438000,247418,-0.000365,0.000410,0.009235,-0.413826,0.910309,0.977320,0.211719,0.004503,0.001024,-0.000113,-0.000365,-0.000365,-0.000365,-0.024175,-0.024175,0,rest,0.000000,,,,,,0.016000
0.470000,247450,0.005139,0.002642,0.009348,-0.422532,0.906300,0.976293,0.216401,0.004544,0.001098,-0.000113,0.005139,0.005139,0.005139,0.178857,0.178857,0,rest,0.000000,,,,,,0.032000
0.486000,247466,0.008055,0.004097,0.009563,-0.430672,0.902458,0.975309,0.220793,0.004644,0.001142,-0.000113,0.008055,0.008055,0.008055,0.075213,0.075213,0,rest,0.000000,,,,,,0.016000
0.502000,247482,0.007546,0.006633,0.009751,-0.438371,0.898741,0.974356,0.224960,0.004730,0.001185,-0.000138,0.007546,0.007546,0.007546,-0.055902,-0.055902,0,rest,0.000000,,,,,,0.016000
0.518000,247498,0.006267,0.010160,0.009940,-0.445626,0.895164,0.973437,0.228899,0.004818,0.001220,-0.000144,0.006267,0.006267,0.006267,0.009069,0.009069,0,rest,0.000000,,,,,,0.016000
0.543000,247523,0.009971,0.013998,0.010035,-0.452575,0.891670,0.972540,0.232683,0.004857,0.001264,-0.000139,0.009971,0.009971,0.009971,0.104328,0.104328,0,rest,0.000000,,,,,,0.025000
0.559000,247539,0.011191,0.018561,0.010185,-0.459009,0.888373,0.971692,0.236197,0.004925,0.001297,-0.000137,0.011191,0.011191,0.011191,0.048749,0.048749,0,rest,0.000000,,,,,,0.016000
0.576000,247556,0.011522,0.021291,0.010323,-0.465143,0.885176,0.970869,0.239557,0.004988,0.001332,-0.000137,0.011522,0.011522,0.011522,-0.009815,-0.009815,0,rest,0.000000,,,,,,0.017000
0.597000,247577,0.010556,0.021966,0.010533,-0.471040,0.882049,0.970063,0.242795,0.005083,0.001384,-0.000137,0.010556,0.010556,0.010556,0.146950,0.146950,0,rest,0.000000,,,,,,0.021000
0.613000,247593,0.015260,0.022136,0.010691,-0.476536,0.879090,0.969300,0.245822,0.005153,0.001428,-0.000112,0.015260,0.015260,0.015260,0.165709,0.165709,0,rest,0.000000,,,,,,0.016000
