time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,521919,-1.000000,-1.043643,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-1.000000,1.000000,33.669732,33.669732,0,rest,0.000000,,,,,,
0.016000,521935,-1.538716,-1.494686,-0.008094,-0.112707,0.993595,0.998398,0.056444,-0.004056,0.000035,-0.000172,1.538716,-1.538716,1.538716,14.562036,14.562036,1,concentric,0.000000,0.016000,0.520000,0.504000,1.538716,0.016000,0.016000
0.033000,521952,-1.441138,-1.438674,-0.015864,-0.218392,0.975732,0.993914,0.109864,-0.007988,0.000067,-0.000120,1.441138,-1.441138,1.441138,-5.461851,-5.461851,1,concentric,0.033730,0.016000,0.520000,0.504000,1.538716,0.016000,0.017000
0.050000,521969,-1.353013,-1.305249,-0.023095,-0.316472,0.948321,0.986996,0.160320,-0.011715,0.000097,-0.000119,1.353013,-1.353013,1.353013,-5.413379,-5.413379,1,concentric,0.067460,0.016000,0.520000,0.504000,1.538716,0.016000,0.017000
0.066000,521985,-1.262942,-1.214796,-0.029652,-0.406599,0.913125,0.978040,0.207862,-0.015187,0.000133,-0.000146,1.262942,-1.262942,1.262942,-4.651625,-4.651625,1,concentric,0.099206,0.016000,0.520000,0.504000,1.538716,0.016000,0.016000
0.100000,522019,-1.175434,-1.159857,-0.035803,-0.488923,0.871592,0.967365,0.252705,-0.018555,0.000189,-0.000120,1.175434,-1.175434,1.175434,-4.484281,-4.484281,1,concentric,0.166667,0.016000,0.520000,0.504000,1.538716,0.016000,0.034000
0.116000,522035,-1.089300,-1.080531,-0.041305,-0.563115,0.825346,0.955339,0.294715,-0.021681,0.000203,-0.000121,1.089300,-1.089300,1.089300,-5.311747,-5.311747,1,concentric,0.198413,0.016000,0.520000,0.504000,1.538716,0.016000,0.016000
0.132000,522051,-1.005458,-1.019957,-0.046260,-0.629527,0.775601,0.942232,0.334056,-0.024626,0.000221,-0.000120,1.005458,-1.005458,1.005458,-4.326869,-4.326869,1,concentric,0.230159,0.016000,0.520000,0.504000,1.538716,0.016000,0.016000
0.160000,522079,-0.929056,-0.947343,-0.050519,-0.688733,0.723253,0.928238,0.370980,-0.027334,0.000304,-0.000122,0.929056,-0.929056,0.929056,-3.096147,-3.096147,1,concentric,0.285714,0.016000,0.520000,0.504000,1.538716,0.016000,0.028000
0.182000,522101,-0.854588,-0.866963,-0.054200,-0.740951,0.669369,0.913611,0.405495,-0.029827,0.000370,-0.000120,0.854588,-0.854588,0.854588,-3.993387,-3.993387,1,concentric,0.329365,0.016000,0.520000,0.504000,1.538716,0.016000,0.022000
0.198000,522117,-0.783613,-0.794710,-0.057809,-0.786600,0.614751,0.898541,0.437697,-0.032334,0.000341,-0.000121,0.783613,-0.783613,0.783613,-4.059007,-4.059007,1,concentric,0.361111,0.016000,0.520000,0.504000,1.538716,0.016000,0.016000
0.215000,522134,-0.721418,-0.727998,-0.060979,-0.826275,0.559956,0.883164,0.467780,-0.034693,0.000320,-0.000125,0.721418,-0.721418,0.721418,-3.089165,-3.089165,1,concentric,0.394841,0.016000,0.520000,0.504000,1.538716,0.016000,0.017000
0.279000,522198,-0.660897,-0.668010,-0.063847,-0.860740,0.505025,0.867475,0.496101,-0.037023,0.000390,-0.000152,0.660897,-0.660897,0.660897,-2.764663,-2.764663,1,concentric,0.521825,0.016000,0.520000,0.504000,1.538716,0.016000,0.064000
0.296000,522215,-0.605684,-0.618051,-0.066111,-0.889906,0.451327,0.851859,0.522314,-0.039042,0.000389,-0.000150,0.605684,-0.605684,0.605684,-2.704266,-2.704266,1,concentric,0.555556,0.016000,0.520000,0.504000,1.538716,0.016000,0.017000
0.332000,522251,-0.549770,-0.565208,-0.068029,-0.914568,0.398670,0.836262,0.546798,-0.040952,0.000425,-0.000126,0.549770,-0.549770,0.549770,-1.726614,-1.726614,1,concentric,0.626984,0.016000,0.520000,0.504000,1.538716,0.016000,0.036000
0.357000,522276,-0.503593,-0.510248,-0.069562,-0.935112,0.347457,0.820810,0.569604,-0.042693,0.000460,-0.000152,0.503593,-0.503593,0.503593,-1.995339,-1.995339,1,concentric,0.676587,0.016000,0.520000,0.504000,1.538716,0.016000,0.025000
0.377000,522296,-0.461314,-0.462661,-0.070736,-0.952000,0.297812,0.805547,0.590875,-0.044280,0.000510,-0.000153,0.461314,-0.461314,0.461314,-2.337645,-2.337645,1,concentric,0.716270,0.016000,0.520000,0.504000,1.538716,0.016000,0.020000
0.393000,522312,-0.421049,-0.420386,-0.071689,-0.965599,0.249960,0.790557,0.610677,-0.045762,0.000545,-0.000155,0.421049,-0.421049,0.421049,-2.330333,-2.330333,1,concentric,0.748016,0.016000,0.520000,0.504000,1.538716,0.016000,0.016000
0.410000,522329,-0.384797,-0.382129,-0.072507,-0.976299,0.203918,0.775860,0.629139,-0.047178,0.000556,-0.000132,0.384797,-0.384797,0.384797,-2.020288,-2.020288,1,concentric,0.781746,0.016000,0.520000,0.504000,1.538716,0.016000,0.017000
0.427000,522346,-0.352359,-0.349282,-0.073146,-0.984439,0.159778,0.761504,0.646342,-0.048511,0.000570,-0.000142,0.352359,-0.352359,0.352359,-1.626451,-1.626451,1,concentric,0.815476,0.016000,0.520000,0.504000,1.538716,0.016000,0.017000
0.460000,522379,-0.316731,-0.321578,-0.073591,-0.990360,0.117355,0.747447,0.662455,-0.049758,0.000598,-0.000151,0.316731,-0.316731,0.316731,-1.574927,-1.574927,1,concentric,0.880952,0.016000,0.520000,0.504000,1.538716,0.016000,0.033000
