time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,27185,-1.000000,-0.962395,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,64.035469,64.035469,0,rest,0.000000,,,,,,
0.016000,27201,0.024568,0.024201,0.001210,0.001681,0.999998,0.999999,-0.000841,0.000605,0.000051,-0.000181,0.024568,0.024568,0.024568,33.007548,33.007548,0,rest,0.000000,,,,,,0.016000
0.033000,27218,0.025254,0.049239,0.002341,0.003277,0.999992,0.999998,-0.001639,0.001171,0.000096,-0.000173,0.025254,0.025254,0.025254,0.017238,0.017238,0,rest,0.000000,,,,,,0.017000
0.052000,27237,0.025090,0.017796,0.003417,0.004799,0.999983,0.999996,-0.002400,0.001709,0.000137,-0.000173,0.025090,0.025090,0.025090,0.027227,0.027227,0,rest,0.000000,,,,,,0.019000
0.075000,27260,0.026715,0.014292,0.004424,0.006181,0.999971,0.999993,-0.003090,0.002213,0.000186,-0.000147,0.026715,0.026715,0.026715,-0.022824,-0.022824,0,rest,0.000000,,,,,,0.023000
0.091000,27276,0.025309,0.020965,0.005369,0.007575,0.999957,0.999989,-0.003787,0.002685,0.000220,-0.000147,0.025309,0.025309,0.025309,-0.046130,-0.046130,0,rest,0.000000,,,,,,0.016000
0.108000,27293,0.025278,0.009668,0.006316,0.008877,0.999941,0.999985,-0.004438,0.003159,0.000256,-0.000173,0.025278,0.025278,0.025278,0.019929,0.019929,0,rest,0.000000,,,,,,0.017000
0.124000,27309,0.025925,0.032705,0.007166,0.010089,0.999923,0.999981,-0.005043,0.003584,0.000291,-0.000173,0.025925,0.025925,0.025925,-0.004292,-0.004292,0,rest,0.000000,,,,,,0.016000
0.143000,27328,0.024835,0.035996,0.007978,0.011213,0.999905,0.999976,-0.005605,0.003991,0.000331,-0.000141,0.024835,0.024835,0.024835,-0.078441,-0.078441,0,rest,0.000000,,,,,,0.019000
0.162000,27347,0.022944,0.035086,0.008733,0.012344,0.999886,0.999971,-0.006170,0.004369,0.000382,-0.000147,0.022944,0.022944,0.022944,0.009650,0.009650,0,rest,0.000000,,,,,,0.019000
0.181000,27366,0.025202,0.031958,0.009465,0.013371,0.999866,0.999966,-0.006684,0.004736,0.000432,-0.000173,0.025202,0.025202,0.025202,0.082598,0.082598,0,rest,0.000000,,,,,,0.019000
0.204000,27389,0.026093,0.022904,0.010166,0.014256,0.999847,0.999962,-0.007126,0.005087,0.000481,-0.000181,0.026093,0.026093,0.026093,0.009034,0.009034,0,rest,0.000000,,,,,,0.023000
0.220000,27405,0.025907,0.020298,0.010871,0.015189,0.999826,0.999956,-0.007592,0.005440,0.000515,-0.000201,0.025907,0.025907,0.025907,0.000547,0.000547,0,rest,0.000000,,,,,,0.016000
0.237000,27422,0.026136,0.024572,0.011483,0.016073,0.999805,0.999951,-0.008033,0.005746,0.000561,-0.000173,0.026136,0.026136,0.026136,-0.033000,-0.033000,0,rest,0.000000,,,,,,0.017000
0.254000,27439,0.024784,0.023207,0.012043,0.016926,0.999784,0.999946,-0.008460,0.006027,0.000606,-0.000147,0.024784,0.024784,0.024784,-0.013738,-0.013738,0,rest,0.000000,,,,,,0.017000
0.271000,27456,0.025669,0.018463,0.012610,0.017729,0.999763,0.999941,-0.008861,0.006311,0.000642,-0.000147,0.025669,0.025669,0.025669,0.062878,0.062878,0,rest,0.000000,,,,,,0.017000
0.291000,27476,0.027182,0.017729,0.013179,0.018498,0.999742,0.999935,-0.009245,0.006596,0.000674,-0.000147,0.027182,0.027182,0.027182,0.057249,0.057249,0,rest,0.000000,,,,,,0.020000
0.309000,27494,0.027914,0.019559,0.013659,0.019214,0.999722,0.999930,-0.009603,0.006837,0.000713,-0.000155,0.027914,0.027914,0.027914,-0.011279,-0.011279,0,rest,0.000000,,,,,,0.018000
0.330000,27515,0.026404,0.020261,0.014149,0.019838,0.999703,0.999925,-0.009914,0.007083,0.000757,-0.000201,0.026404,0.026404,0.026404,-0.026861,-0.026861,0,rest,0.000000,,,,,,0.021000
0.349000,27534,0.026668,0.020808,0.014688,0.020445,0.999683,0.999920,-0.010218,0.007353,0.000797,-0.000195,0.026668,0.026668,0.026668,-0.113629,-0.113629,0,rest,0.000000,,,,,,0.019000
0.361000,27546,0.024338,0.022738,0.015169,0.021143,0.999661,0.999915,-0.010566,0.007594,0.000823,-0.000173,0.024338,0.024338,0.024338,-0.111245,-0.111245,0,rest,0.000000,,,,,,0.012000
0.377000,27562,0.024327,0.025663,0.015590,0.021790,0.999641,0.999910,-0.010890,0.007805,0.000857,-0.000147,0.024327,0.024327,0.024327,0.060612,0.060612,0,rest,0.000000,,,,,,0.016000
0.394000,27579,0.026465,0.026923,0.015973,0.022403,0.999621,0.999905,-0.011196,0.007997,0.000885,-0.000181,0.026465,0.026465,0.026465,0.058148,0.058148,0,rest,0.000000,,,,,,0.017000
0.411000,27596,0.026304,0.026499,0.016372,0.022956,0.999602,0.999900,-0.011471,0.008197,0.000921,-0.000147,0.026304,0.026304,0.026304,-0.020479,-0.020479,0,rest,0.000000,,,,,,0.017000
0.428000,27613,0.025768,0.025588,0.016763,0.023483,0.999584,0.999895,-0.011734,0.008394,0.000957,-0.000195,0.025768,0.025768,0.025768,-0.025282,-0.025282,0,rest,0.000000,,,,,,0.017000
0.451000,27636,0.025381,0.023537,0.017094,0.023916,0.999568,0.999891,-0.011951,0.008560,0.001018,-0.000172,0.025381,0.025381,0.025381,-0.012835,-0.012835,0,rest,0.000000,,,,,,0.023000
0.467000,27652,0.025220,0.023329,0.017414,0.024370,0.999551,0.999887,-0.012177,0.008721,0.001061,-0.000154,0.025220,0.025220,0.025220,0.013240,0.013240,0,rest,0.000000,,,,,,0.016000
0.482000,27667,0.025746,0.025235,0.017777,0.024791,0.999535,0.999883,-0.012387,0.008903,0.001092,-0.000172,0.025746,0.025746,0.025746,0.059549,0.059549,0,rest,0.000000,,,,,,0.015000
0.499000,27684,0.027230,0.027280,0.018074,0.025216,0.999519,0.999879,-0.012600,0.009052,0.001120,-0.000173,0.027230,0.027230,0.027230,0.024355,0.024355,0,rest,0.000000,,,,,,0.017000
0.518000,27703,0.026356,0.030223,0.018332,0.025563,0.999505,0.999876,-0.012772,0.009182,0.001160,-0.000172,0.026356,0.026356,0.026356,-0.044908,-0.044908,0,rest,0.000000,,,,,,0.019000
0.537000,27722,0.025524,0.031742,0.018579,0.025923,0.999491,0.999872,-0.012952,0.009306,0.001201,-0.000172,0.025524,0.025524,0.025524,-0.010128,-0.010128,0,rest,0.000000,,,,,,0.019000
0.561000,27746,0.026302,0.031488,0.018833,0.026179,0.999480,0.999869,-0.013079,0.009434,0.001251,-0.000200,0.026302,0.026302,0.026302,-0.048353,-0.048353,0,rest,0.000000,,,,,,0.024000
0.576000,27761,0.024820,0.031185,0.019094,0.026546,0.999465,0.999865,-0.013262,0.009565,0.001291,-0.000180,0.024820,0.024820,0.024820,-0.032625,-0.032625,0,rest,0.000000,,,,,,0.015000
0.592000,27777,0.025428,0.030195,0.019319,0.026882,0.999452,0.999862,-0.013430,0.009679,0.001325,-0.000180,0.025428,0.025428,0.025428,0.055946,0.055946,0,rest,0.000000,,,,,,0.016000
0.611000,27796,0.026895,0.029527,0.019466,0.027130,0.999442,0.999860,-0.013554,0.009753,0.001366,-0.000209,0.026895,0.026895,0.026895,0.025647,0.025647,0,rest,0.000000,,,,,,0.019000
0.630000,27815,0.026402,0.029390,0.019661,0.027411,0.999431,0.999857,-0.013693,0.009851,0.001407,-0.000172,0.026402,0.026402,0.026402,0.007287,0.007287,0,rest,0.000000,,,,,,0.019000
0.649000,27834,0.027172,0.028759,0.019869,0.027650,0.999420,0.999854,-0.013813,0.009956,0.001447,-0.000200,0.027172,0.027172,0.027172,0.006797,0.006797,0,rest,0.000000,,,,,,0.019000
0.666000,27851,0.026775,0.027904,0.020031,0.027940,0.999409,0.999851,-0.013957,0.010038,0.001483,-0.000172,0.026775,0.026775,0.026775,-0.035877,-0.035877,0,rest,0.000000,,,,,,0.017000
0.688000,27873,0.025630,0.027242,0.020172,0.028137,0.999401,0.999849,-0.014055,0.010109,0.001518,-0.000147,0.025630,0.025630,0.025630,0.013590,0.013590,0,rest,0.000000,,,,,,0.022000
0.705000,27890,0.026723,0.026692,0.020320,0.028366,0.999391,0.999847,-0.014169,0.010183,0.001555,-0.000146,0.026723,0.026723,0.026723,0.044599,0.044599,0,rest,0.000000,,,,,,0.017000
0.724000,27909,0.027152,0.026259,0.020464,0.028565,0.999382,0.999844,-0.014269,0.010256,0.001595,-0.000180,0.027152,0.027152,0.027152,-0.005157,-0.005157,0,rest,0.000000,,,,,,0.019000
0.743000,27928,0.026527,0.026025,0.020675,0.028787,0.999372,0.999842,-0.014379,0.010363,0.001625,-0.000141,0.026527,0.026527,0.026527,0.012982,0.012982,0,rest,0.000000,,,,,,0.019000
0.762000,27947,0.027645,0.025568,0.020891,0.028989,0.999361,0.999839,-0.014479,0.010472,0.001665,-0.000146,0.027645,0.027645,0.027645,-0.029368,-0.029368,0,rest,0.000000,,,,,,0.019000
0.779000,27964,0.025804,0.024889,0.021040,0.029172,0.999353,0.999837,-0.014570,0.010547,0.001710,-0.000172,0.025804,0.025804,0.025804,-0.041783,-0.041783,0,rest,0.000000,,,,,,0.017000
0.800000,27985,0.026652,0.024267,0.021150,0.029296,0.999347,0.999835,-0.014632,0.010602,0.001755,-0.000172,0.026652,0.026652,0.026652,0.030939,0.030939,0,rest,0.000000,,,,,,0.021000
0.817000,28002,0.027048,0.023615,0.021237,0.029503,0.999339,0.999833,-0.014735,0.010647,0.001792,-0.000180,0.027048,0.027048,0.027048,0.023128,0.023128,0,rest,0.000000,,,,,,0.017000
0.834000,28019,0.027438,0.023264,0.021342,0.029681,0.999332,0.999831,-0.014824,0.010700,0.001828,-0.000200,0.027438,0.027438,0.027438,-0.018877,-0.018877,0,rest,0.000000,,,,,,0.017000
0.854000,28039,0.026076,0.023276,0.021495,0.029737,0.999327,0.999830,-0.014851,0.010777,0.001870,-0.000200,0.026076,0.026076,0.026076,-0.047251,-0.047251,0,rest,0.000000,,,,,,0.020000
0.873000,28058,0.025555,0.023440,0.021595,0.029846,0.999321,0.999828,-0.014905,0.010828,0.001910,-0.000172,0.025555,0.025555,0.025555,-0.025999,-0.025999,0,rest,0.000000,,,,,,0.019000
0.892000,28077,0.025089,0.023858,0.021745,0.030006,0.999313,0.999826,-0.014985,0.010904,0.001950,-0.000146,0.025089,0.025089,0.025089,0.013599,0.013599,0,rest,0.000000,,,,,,0.019000
0.917000,28102,0.026683,0.024424,0.021820,0.030069,0.999310,0.999825,-0.015015,0.010942,0.002003,-0.000172,0.026683,0.026683,0.026683,-0.033365,-0.033365,0,rest,0.000000,,,,,,0.025000
0.929000,28114,0.025723,0.025128,0.021937,0.030307,0.999300,0.999823,-0.015134,0.011001,0.002029,-0.000172,0.025723,0.025723,0.025723,-0.027448,-0.027448,0,rest,0.000000,,,,,,0.012000
0.949000,28134,0.026926,0.026120,0.021976,0.030439,0.999295,0.999822,-0.015199,0.011021,0.002083,-0.000172,0.026926,0.026926,0.026926,0.008274,0.008274,0,rest,0.000000,,,,,,0.020000
0.967000,28152,0.026235,0.027384,0.022048,0.030542,0.999290,0.999820,-0.015250,0.011058,0.002121,-0.000208,0.026235,0.026235,0.026235,-0.027320,-0.027320,0,rest,0.000000,,,,,,0.018000
0.985000,28170,0.025943,0.028122,0.022172,0.030635,0.999285,0.999819,-0.015296,0.011121,0.002159,-0.000166,0.025943,0.025943,0.025943,0.013902,0.013902,0,rest,0.000000,,,,,,0.018000
1.005000,28190,0.026890,0.028283,0.022278,0.030717,0.999280,0.999817,-0.015337,0.011175,0.002212,-0.000140,0.026890,0.026890,0.026890,-0.007509,-0.007509,0,rest,0.000000,,,,,,0.020000
1.022000,28207,0.025969,0.028244,0.022399,0.030884,0.999272,0.999815,-0.015419,0.011236,0.002257,-0.000146,0.025969,0.025969,0.025969,-0.031904,-0.031904,0,rest,0.000000,,,,,,0.017000
1.041000,28226,0.025836,0.027790,0.022429,0.030971,0.999269,0.999814,-0.015463,0.011252,0.002308,-0.000180,0.025836,0.025836,0.025836,-0.000446,-0.000446,0,rest,0.000000,,,,,,0.019000
1.060000,28245,0.025953,0.027430,0.022465,0.031066,0.999265,0.999813,-0.015509,0.011271,0.002359,-0.000172,0.025953,0.025953,0.025953,0.047969,0.047969,0,rest,0.000000,,,,,,0.019000
1.079000,28264,0.027659,0.027198,0.022550,0.031112,0.999262,0.999812,-0.015531,0.011315,0.002409,-0.000172,0.027659,0.027659,0.027659,-0.085528,-0.085528,0,rest,0.000000,,,,,,0.019000
1.097000,28282,0.023129,0.026654,0.022563,0.031205,0.999258,0.999812,-0.015577,0.011322,0.002458,-0.000172,0.023129,0.023129,0.023129,-0.097518,-0.097518,0,rest,0.000000,,,,,,0.018000
1.117000,28302,0.024604,0.025906,0.022596,0.031260,0.999256,0.999811,-0.015605,0.011339,0.002500,-0.000172,0.024604,0.024604,0.024604,0.132627,0.132627,0,rest,0.000000,,,,,,0.020000
1.135000,28320,0.027945,0.025476,0.022666,0.031379,0.999251,0.999809,-0.015664,0.011375,0.002539,-0.000172,0.027945,0.027945,0.027945,0.149097,0.149097,0,rest,0.000000,,,,,,0.018000
1.159000,28344,0.030354,0.025357,0.022712,0.031367,0.999250,0.999809,-0.015657,0.011399,0.002589,-0.000172,0.030354,0.030354,0.030354,-0.038051,-0.038051,0,rest,0.000000,,,,,,0.024000
