time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,130516,-1.000000,-0.948038,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,57.228451,57.228451,0,rest,0.000000,,,,,,
0.017000,130533,-0.027116,-0.027133,0.000351,-0.016758,0.999860,0.999965,0.008379,0.000175,0.000055,-0.000308,-0.027116,-0.027116,-0.027116,31.102814,31.102814,0,rest,0.000000,,,,,,0.017000
0.037000,130553,-0.019781,0.013479,0.000670,-0.032709,0.999465,0.999866,0.016357,0.000333,0.000119,-0.000272,-0.019781,-0.019781,-0.019781,0.291667,0.291667,0,rest,0.000000,,,,,,0.020000
0.061000,130577,-0.014944,-0.026363,0.000957,-0.047917,0.998851,0.999713,0.023965,0.000474,0.000209,-0.000305,-0.014944,-0.014944,-0.014944,0.155774,0.155774,0,rest,0.000000,,,,,,0.024000
0.077000,130593,-0.012940,-0.026406,0.001273,-0.062239,0.998060,0.999515,0.031135,0.000629,0.000269,-0.000298,-0.012940,-0.012940,-0.012940,0.192163,0.192163,0,rest,0.000000,,,,,,0.016000
0.089000,130605,-0.010032,-0.017790,0.001640,-0.075754,0.997125,0.999281,0.037905,0.000809,0.000308,-0.000258,-0.010032,-0.010032,-0.010032,0.226382,0.226382,0,rest,0.000000,,,,,,0.012000
0.108000,130624,-0.006210,-0.023576,0.001997,-0.088719,0.996055,0.999013,0.044404,0.000984,0.000361,-0.000258,-0.006210,-0.006210,-0.006210,0.195251,0.195251,0,rest,0.000000,,,,,,0.019000
0.128000,130644,-0.002429,0.006653,0.002246,-0.101067,0.994877,0.998718,0.050599,0.001103,0.000413,-0.000304,-0.002429,-0.002429,-0.002429,0.208043,0.208043,0,rest,0.000000,,,,,,0.020000
0.147000,130663,0.001866,0.015518,0.002454,-0.112713,0.993625,0.998405,0.056447,0.001203,0.000463,-0.000312,0.001866,0.001866,0.001866,0.248020,0.248020,0,rest,0.000000,,,,,,0.019000
0.164000,130680,0.006417,0.017961,0.002713,-0.123783,0.992306,0.998074,0.062012,0.001327,0.000517,-0.000302,0.006417,0.006417,0.006417,0.176140,0.176140,0,rest,0.000000,,,,,,0.017000
0.181000,130697,0.007855,0.015991,0.002941,-0.134298,0.990937,0.997731,0.067302,0.001435,0.000572,-0.000339,0.007855,0.007855,0.007855,0.084893,0.084893,0,rest,0.000000,,,,,,0.017000
0.202000,130718,0.009645,0.004550,0.003145,-0.144326,0.989525,0.997378,0.072354,0.001531,0.000638,-0.000332,0.009645,0.009645,0.009645,-0.190255,-0.190255,0,rest,0.000000,,,,,,0.021000
0.220000,130736,0.001970,0.001097,0.003322,-0.153814,0.988094,0.997019,0.077138,0.001611,0.000704,-0.000331,0.001970,0.001970,0.001970,-0.147224,-0.147224,0,rest,0.000000,,,,,,0.018000
0.240000,130756,0.005229,0.005796,0.003566,-0.162807,0.986651,0.996657,0.081678,0.001727,0.000759,-0.000295,0.005229,0.005229,0.005229,0.325192,0.325192,0,rest,0.000000,,,,,,0.020000
0.258000,130774,0.013711,0.004506,0.003741,-0.171332,0.985206,0.996294,0.085986,0.001807,0.000815,-0.000384,0.013711,0.013711,0.013711,0.258353,0.258353,0,rest,0.000000,,,,,,0.018000
0.274000,130790,0.014817,0.000533,0.003857,-0.179329,0.983782,0.995937,0.090032,0.001858,0.000864,-0.000306,0.014817,0.014817,0.014817,0.053132,0.053132,0,rest,0.000000,,,,,,0.016000
0.291000,130807,0.015431,0.002179,0.003962,-0.186958,0.982360,0.995580,0.093896,0.001904,0.000906,-0.000300,0.015431,0.015431,0.015431,-0.026330,-0.026330,0,rest,0.000000,,,,,,0.017000
0.306000,130822,0.014210,0.008222,0.004129,-0.194119,0.980969,0.995231,0.097526,0.001982,0.000946,-0.000337,0.014210,0.014210,0.014210,-0.006543,-0.006543,0,rest,0.000000,,,,,,0.015000
0.322000,130838,0.015383,0.011102,0.004290,-0.200985,0.979585,0.994883,0.101011,0.002055,0.000998,-0.000335,0.015383,0.015383,0.015383,0.087698,0.087698,0,rest,0.000000,,,,,,0.016000
0.341000,130857,0.017374,0.011827,0.004389,-0.207618,0.978200,0.994535,0.104381,0.002096,0.001056,-0.000298,0.017374,0.017374,0.017374,0.058427,0.058427,0,rest,0.000000,,,,,,0.019000
0.360000,130876,0.017603,0.014320,0.004460,-0.213861,0.976854,0.994196,0.107557,0.002121,0.001123,-0.000329,0.017603,0.017603,0.017603,0.150580,0.150580,0,rest,0.000000,,,,,,0.019000
0.372000,130888,0.020460,0.017381,0.004565,-0.219661,0.975565,0.993872,0.110510,0.002168,0.001160,-0.000292,0.020460,0.020460,0.020460,0.120686,0.120686,0,rest,0.000000,,,,,,0.012000
0.392000,130908,0.018961,0.019171,0.004690,-0.225301,0.974278,0.993548,0.113385,0.002220,0.001223,-0.000292,0.018961,0.018961,0.018961,-0.044029,-0.044029,0,rest,0.000000,,,,,,0.020000
0.411000,130927,0.018682,0.019965,0.004828,-0.230595,0.973038,0.993236,0.116086,0.002280,0.001285,-0.000296,0.018682,0.018682,0.018682,0.076538,0.076538,0,rest,0.000000,,,,,,0.019000
0.430000,130946,0.021870,0.019992,0.004952,-0.235666,0.971822,0.992929,0.118675,0.002331,0.001356,-0.000295,0.021870,0.021870,0.021870,0.038356,0.038356,0,rest,0.000000,,,,,,0.019000
0.454000,130970,0.018867,0.018863,0.004997,-0.240556,0.970622,0.992627,0.121175,0.002341,0.001441,-0.000295,0.018867,0.018867,0.018867,-0.002754,-0.002754,0,rest,0.000000,,,,,,0.024000
0.471000,130987,0.020294,0.019407,0.005121,-0.245118,0.969480,0.992339,0.123509,0.002393,0.001505,-0.000328,0.020294,0.020294,0.020294,0.101461,0.101461,0,rest,0.000000,,,,,,0.017000
0.488000,131004,0.022317,0.021771,0.005249,-0.249433,0.968378,0.992062,0.125718,0.002447,0.001570,-0.000291,0.022317,0.022317,0.022317,0.057461,0.057461,0,rest,0.000000,,,,,,0.017000
0.505000,131021,0.022248,0.024269,0.005295,-0.253557,0.967306,0.991792,0.127832,0.002460,0.001621,-0.000333,0.022248,0.022248,0.022248,0.002336,0.002336,0,rest,0.000000,,,,,,0.017000
0.525000,131041,0.022445,0.027586,0.005279,-0.257480,0.966269,0.991530,0.129844,0.002443,0.001667,-0.000334,0.022445,0.022445,0.022445,-0.035308,-0.035308,0,rest,0.000000,,,,,,0.020000
0.543000,131059,0.021078,0.029379,0.005343,-0.261220,0.965264,0.991277,0.131764,0.002467,0.001714,-0.000330,0.021078,0.021078,0.021078,-0.017348,-0.017348,0,rest,0.000000,,,,,,0.018000
0.567000,131083,0.022538,0.029329,0.005428,-0.264898,0.964261,0.991023,0.133653,0.002499,0.001777,-0.000330,0.022538,0.022538,0.022538,0.077615,0.077615,0,rest,0.000000,,,,,,0.024000
0.584000,131100,0.024059,0.029107,0.005506,-0.268209,0.963345,0.990792,0.135356,0.002528,0.001832,-0.000332,0.024059,0.024059,0.024059,-0.005633,-0.005633,0,rest,0.000000,,,,,,0.017000
0.596000,131112,0.023186,0.028076,0.005553,-0.271287,0.962483,0.990574,0.136939,0.002544,0.001868,-0.000332,0.023186,0.023186,0.023186,-0.075454,-0.075454,0,rest,0.000000,,,,,,0.012000
0.616000,131132,0.021588,0.027271,0.005636,-0.274386,0.961603,0.990352,0.138534,0.002575,0.001932,-0.000327,0.021588,0.021588,0.021588,-0.029441,-0.029441,0,rest,0.000000,,,,,,0.020000
