time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.000000,431908,-1.000000,-1.018219,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-32.835646,-32.835646,0,rest,0.000000,,,,,,
0.016000,431924,-1.525370,-1.506813,-0.009896,-0.111903,0.993670,0.998416,0.056040,-0.004959,0.000061,-0.000236,-1.525370,-1.525370,-1.525370,-14.292325,-14.292325,0,rest,0.000000,,,,,,0.016000
0.033000,431941,-1.433401,-1.432584,-0.019115,-0.216967,0.975992,0.993980,0.109139,-0.009629,0.000126,-0.000229,-1.433401,-1.433401,-1.433401,5.142596,5.142596,0,rest,0.000000,,,,,,0.017000
0.052000,431960,-1.341369,-1.323102,-0.027657,-0.314501,0.948854,0.987131,0.159298,-0.014039,0.000189,-0.000229,-1.341369,-1.341369,-1.341369,4.680416,4.680416,0,rest,0.000000,,,,,,0.019000
0.072000,431980,-1.251200,-1.227528,-0.035539,-0.404168,0.913994,0.978262,0.206570,-0.018220,0.000262,-0.000231,-1.251200,-1.251200,-1.251200,4.369901,4.369901,0,rest,0.000000,,,,,,0.020000
0.093000,432001,-1.162487,-1.158310,-0.042774,-0.485847,0.872997,0.967728,0.251017,-0.022186,0.000330,-0.000202,-1.162487,-1.162487,-1.162487,4.328379,4.328379,0,rest,0.000000,,,,,,0.021000
0.112000,432020,-1.078461,-1.070377,-0.049300,-0.559717,0.827216,0.955828,0.292781,-0.025909,0.000392,-0.000235,-1.078461,-1.078461,-1.078461,4.103458,4.103458,0,rest,0.000000,,,,,,0.019000
0.134000,432042,-0.996310,-1.004257,-0.055125,-0.625950,0.777912,0.942845,0.331933,-0.029398,0.000467,-0.000206,-0.996310,-0.996310,-0.996310,4.345500,4.345500,0,rest,0.000000,,,,,,0.022000
0.150000,432058,-0.919668,-0.929470,-0.060277,-0.684883,0.726156,0.929020,0.368587,-0.032648,0.000522,-0.000241,-0.919668,-0.919668,-0.919668,4.366440,4.366440,0,rest,0.000000,,,,,,0.016000
0.169000,432077,-0.846266,-0.853913,-0.064854,-0.736963,0.672814,0.914553,0.402887,-0.035709,0.000572,-0.000240,-0.846266,-0.846266,-0.846266,3.831366,3.831366,0,rest,0.000000,,,,,,0.019000
0.187000,432095,-0.777845,-0.782532,-0.068926,-0.782629,0.618661,0.899628,0.434948,-0.038596,0.000596,-0.000238,-0.777845,-0.777845,-0.777845,3.670255,3.670255,0,rest,0.000000,,,,,,0.018000
0.205000,432113,-0.714136,-0.713648,-0.072356,-0.822374,0.564327,0.884400,0.464903,-0.041250,0.000652,-0.000215,-0.714136,-0.714136,-0.714136,3.426893,3.426893,0,rest,0.000000,,,,,,0.018000
0.223000,432131,-0.654477,-0.654381,-0.075346,-0.856669,0.510334,0.869003,0.492868,-0.043748,0.000698,-0.000250,-0.654477,-0.654477,-0.654477,3.086372,3.086372,0,rest,0.000000,,,,,,0.018000
0.243000,432151,-0.597817,-0.606258,-0.077948,-0.885986,0.457114,0.853555,0.518958,-0.046107,0.000735,-0.000251,-0.597817,-0.597817,-0.597817,2.708572,2.708572,0,rest,0.000000,,,,,,0.020000
0.262000,432170,-0.548600,-0.555136,-0.080117,-0.910834,0.404924,0.838130,0.543328,-0.048299,0.000778,-0.000222,-0.548600,-0.548600,-0.548600,2.361249,2.361249,0,rest,0.000000,,,,,,0.019000
