tMillis,vertical_acc,vertical_vel
73822.0,9.806371804993077,2.6013424824942937
73855.0,9.815724723415638,2.609034700848348
73872.0,9.811558179293252,2.6128105920683367
73888.0,9.818055823214376,2.62788964225767
73920.0,9.816932623714964,2.615244273515375
73936.0,9.80372207476819,2.6160291048184217
73952.0,9.805102382713471,2.62629070288372
73988.0,9.815173886009381,2.6275036698508423
74004.0,9.814858380019524,2.62743657482045
74020.0,9.806320737820588,2.6482801044916076
74036.0,9.800874967546761,2.6765824163249023
74053.0,9.806241393851774,2.712026552702282
74074.0,9.809078499926546,2.762440313316052
74090.0,9.80925656375448,2.8355676723923726
74157.0,9.802013791960702,2.924534638180753
74173.0,9.800559826192595,3.0341007616825713
74189.0,9.806366032437158,3.149452601557233
74238.0,9.819423296275591,3.2658122538407
74290.0,9.807930315661052,3.396784814517806
74307.0,9.792157262123354,3.5120899049137058
74340.0,9.811301291073868,3.6243060562722498
74373.0,9.807638877969318,3.7273272030577873
74416.0,9.822916480268608,3.815833298367202
74433.0,9.804354440690455,3.889021848741215
74449.0,9.806702372158306,3.9194560880663354
74469.0,9.811966934615445,3.9722317893380343
74490.0,9.802124341866213,4.012744283749833
74510.0,9.813827913331885,4.026646766209486
74527.0,9.809226660298409,4.046215362669235
74568.0,9.799306933717244,4.08299270392674
74588.0,9.80857263959083,4.112117077116309
74608.0,9.81358799477852,4.143001198733612
74628.0,9.805926167383804,4.177286686737125
74645.0,9.814805149263277,4.215890798469096
74694.0,9.794274064065055,4.255848831638268
74711.0,9.808601884953747,4.292566985605394
74728.0,9.810192215051625,4.316803346898039
74759.0,9.803852655834184,4.3229630632625895
74780.0,9.80504735031015,4.332136319800915
74796.0,9.814780774970313,4.341551800661037
74813.0,9.804651249629515,4.359022431700501
74830.0,9.796599601128198,4.383807031573805
74846.0,9.814439086894593,4.413181564775511
74879.0,9.813985044531085,4.44363930049087
74895.0,9.80480390413325,4.464774776842919
74911.0,9.813807885087503,4.50733181496399
74943.0,9.801454806402003,4.549711042106752
74991.0,9.802274304452883,4.588719689462171
75012.0,9.799969257116615,4.6340848339265275
75029.0,9.809970190651384,4.668750100503491
75062.0,9.796199753476156,4.70155437936892
75079.0,9.801923283476297,4.727668654060454
75095.0,9.797980031792546,4.747860912244395
75111.0,9.800580805701056,4.757126259700848
75135.0,9.812558843062428,4.766876123953367
75151.0,9.80955338582764,4.755880879521469
75168.0,9.816527572902503,4.708255123817771
75185.0,9.814150324231262,4.67601180936671
75201.0,9.811337138652545,4.6736216913821
75235.0,9.80718035339287,4.683925020841051
75252.0,9.805978679653832,4.699002755760665
75273.0,9.806895878821711,4.7295894630270725
75289.0,9.812546520740344,4.768941412681066
75306.0,9.801014173670204,4.812364979965988
75323.0,9.805274639802947,4.8565716876442355
75356.0,9.804864254967825,4.896568251620765
75421.0,9.824968538920746,4.920947845353044
75437.0,9.813123913021295,4.947130654185929
75453.0,9.81088184615585,4.9818931837701275
75469.0,9.810789412713147,5.009717490674623
75489.0,9.81169364287885,5.048002909974086
75511.0,9.810094437128434,5.088041129009663
75527.0,9.816162209491795,5.140838417512024
75544.0,9.812792531215914,5.190520887313766
75561.0,9.81038753947048,5.243528155284199
75594.0,9.8059104733539,5.292888199459863
75643.0,9.812505387049995,5.337885536651731
75673.0,9.817272414882005,5.4181971275750325
75690.0,9.810485976909673,5.505950087728304
75725.0,9.81587170730474,5.596328387707976
75758.0,9.8118817589944,5.682581206681769
75790.0,9.809485609705385,5.761042075912402
75807.0,9.808537892256568,5.83165984326301
75837.0,9.804474870224485,5.8888285320542355
75853.0,9.814177697935516,5.928965783165855
75870.0,9.80654397058043,5.938329797226449
75903.0,9.804274476407365,5.9375412454144465
75924.0,9.797430675697417,5.944658625405635
75940.0,9.807762697472256,5.949660366700424
75955.0,9.814840539102917,5.939665374580674
75972.0,9.810524198983506,5.930541108411248
75993.0,9.807851141704141,5.923540210105303
76013.0,9.816206936189973,5.920663459734425
76030.0,9.814058595697915,5.911716008023391
76046.0,9.811960733343383,5.906269960822289
76078.0,9.799619274655711,5.885461433136836
76098.0,9.80997408630759,5.860151828369702
76114.0,9.809469780926868,5.846756771114722
76130.0,9.810041975062383,5.8378566322845
76150.0,9.814567545099948,5.829217426548973
76166.0,9.801964876039323,5.81900757408597
76182.0,9.801752990373023,5.795256786984806
76198.0,9.812882900636344,5.777330964545577
76214.0,9.812802630844924,5.764499680432671
76230.0,9.795774326588269,5.753196528258728
76263.0,9.828207776863021,5.740089132077309
76284.0,9.811561583934864,5.735171576909905
76300.0,9.806699033456251,5.7357079345518605
76317.0,9.810374615378123,5.73716950621448
76334.0,9.823042815174686,5.738061912066871
76350.0,9.80858389530891,5.7316247312631905
76387.0,9.804796633163756,5.727876816234303
76404.0,9.804141908513536,5.725399766949904
76420.0,9.82494639871614,5.713100918233299
76436.0,9.811462763878836,5.702326323051003
76453.0,9.800925435945688,5.690230267510902
76474.0,9.800191512492999,5.689109535170463
76490.0,9.813681070740268,5.689574693650262
76507.0,9.804745430319334,5.690153532581343
76524.0,9.80519454088249,5.689482319640775
76557.0,9.812343226974415,5.685720916195709
76574.0,9.809584908540554,5.676128108951781
76590.0,9.797574287069654,5.67709745552484
76622.0,9.811705772756072,5.667153476918331
76638.0,9.809949573334038,5.6560785283384
76654.0,9.810624232385656,5.646102170578016
76670.0,9.804582586581255,5.636452181050357
76690.0,9.796644600586514,5.62745741511519
76706.0,9.807424611683672,5.614753775609886
76722.0,9.817016099487772,5.5887549443249505
76738.0,9.805514916363812,5.562301028653614
76754.0,9.803612940088827,5.547408624039771
76770.0,9.800070788634875,5.53368352735227
76803.0,9.81291614720986,5.516443192782331
76824.0,9.803446863457111,5.508069352753769
76840.0,9.804906644944683,5.503357037144647
76855.0,9.81786840036326,5.500020781931752
76872.0,9.812335482097366,5.496630999255792
76889.0,9.803149372382299,5.486480365091129
76922.0,9.807192631863009,5.479681045924331
76938.0,9.812669065669716,5.474878906741567
76954.0,9.808414291731811,5.461046471378763
76970.0,9.805844378604668,5.449580098696691
76990.0,9.80651497946341,5.437718704884811
77012.0,9.802103755981264,5.426792661728609
77028.0,9.803798592782709,5.42673764177095
77045.0,9.811221114696897,5.432127397924436
77062.0,9.809781903010856,5.439384804530458
77095.0,9.809129872376662,5.446668113635806
77112.0,9.800961457436694,5.447543964960524
77128.0,9.805613605200515,5.461501666368039
77160.0,9.80613684000004,5.474036753788166
77176.0,9.804410469816943,5.486422241496621
77192.0,9.79912072452184,5.496905128405964
77228.0,9.808324093835342,5.503664945009907
77244.0,9.806188028974523,5.51101829055079
77260.0,9.798242817277655,5.5140693215386625
77276.0,9.81102726407484,5.511212157713693
77293.0,9.814488216951887,5.500308607125779
77318.0,9.80478308275024,5.493440616859116
77334.0,9.7920349651013,5.470938889002362
77355.0,9.802514738337337,5.442149383896795
77372.0,9.803408501697547,5.423090494463624
77388.0,9.810075271716023,5.40238052917696
77409.0,9.80399882949975,5.378266896996628
77426.0,9.809059120071574,5.367223864575376
77442.0,9.80366067645519,5.3447641169154725
77458.0,9.802886175768935,5.328152931322659
77474.0,9.81004533332514,5.315223561808367
77490.0,9.791224858576065,5.304703224800999
77523.0,9.801847903836396,5.301308239526938
77544.0,9.80225328155675,5.296341198804214
77560.0,9.798034208624323,5.296622248127093
77577.0,9.806078905553289,5.2978381434891935
77594.0,9.805807582136788,5.297887758997827
77610.0,9.8122031272343,5.290829461111439
77648.0,9.804481279328936,5.2870123255499015
77664.0,9.811975132485989,5.284460998317826
77680.0,9.818860669986753,5.272089947453525
77696.0,9.812876102908724,5.2612619436788695
77713.0,9.809087181151307,5.2491339873325495
77734.0,9.809447328046463,5.24791169038618
77750.0,9.79304900038306,5.248767193613636
77767.0,9.805780179087636,5.244466242356132
77784.0,9.813129797418151,5.241375900311406
77817.0,9.812435405458352,5.2368134234477886
77834.0,9.811427732508275,5.2281086192186335
77850.0,9.811948315720601,5.224313449254162
77882.0,9.812727131940445,5.224682563861306
77898.0,9.804258115344673,5.210783570460737
77914.0,9.798145795730852,5.203973858465075
77930.0,9.807967511046451,5.206051884206723
77949.0,9.818494308684556,5.216887874272357
77974.0,9.815393161761254,5.230726890151608
77990.0,9.810201702159103,5.245969352817027
78007.0,9.809766051064843,5.250833282864839
78024.0,9.806027569499303,5.266901905940885
78056.0,9.812033060753265,5.287575879363199
78073.0,9.815692507761257,5.308317516177482
78120.0,9.808367025263493,5.337991519116907
78141.0,9.804407964491054,5.366938387399522
78157.0,9.813121807862895,5.392693473261046
78174.0,9.80988337554298,5.414110291054278
78191.0,9.800509259392772,5.433850548619065
78207.0,9.806364465046187,5.454252815267566
78239.0,9.817236800032946,5.465901842534819
78261.0,9.80608587872289,5.469910827864914
78277.0,9.808920685244068,5.463334503401976
78294.0,9.820039640554949,5.456561977042357
78315.0,9.808313704777621,5.435687552962255
78335.0,9.801381767298437,5.430019020159964
78356.0,9.807439985978382,5.424535346485714
78376.0,9.793798481965535,5.415084336586397
78392.0,9.803806619660728,5.401654607996255
78409.0,9.808318782861804,5.373472057698649
78429.0,9.800083982186706,5.342226960613553
78445.0,9.802954684197578,5.3206731915269305
78461.0,9.807924759751144,5.294771221956086
78477.0,9.8045298603395,5.2556958999122605
78499.0,9.81104803130961,5.226819442325874
78515.0,9.810440116573481,5.2126128568979695
78532.0,9.814342583851584,5.202281185804613
78549.0,9.814109231198834,5.2089990289601245
78565.0,9.801034199820188,5.230986416764006
78598.0,9.81025339215932,5.262758202272117
78615.0,9.799799861082864,5.299714865522663
78631.0,9.805259056088984,5.344967305857519
78663.0,9.800303032002626,5.393065298379505
78711.0,9.814454165529407,5.4407487442501745
78732.0,9.802871153366208,5.4819980973847695
78749.0,9.800817874165105,5.523158571438317
78782.0,9.805247394120624,5.557118208221813
78799.0,9.80208397319893,5.581801059791145
78815.0,9.809624718708543,5.595206578467565
78831.0,9.812128587292783,5.583666683084475
78851.0,9.808530420580611,5.574337026043023
78867.0,9.818604400456925,5.555489489645922
78883.0,9.81248891686237,5.512410169171657
78899.0,9.808550316831358,5.473028340475945
78920.0,9.810988539110715,5.453572700105649
78936.0,9.777403722794277,5.43853571657834
78953.0,9.80023646633977,5.422796046918591
78970.0,9.833934410600213,5.417688026660215
78986.0,9.803126257606177,5.417340711939172
79020.0,9.803279483499907,5.418861142503009
79036.0,9.80968287070906,5.420785345220385
79052.0,9.818496725337535,5.416344973048307
79088.0,9.798808117166967,5.4133862227334255
79104.0,9.808772525246681,5.411718283112825
79120.0,9.801057058846306,5.412304549115868
79136.0,9.821374943509905,5.4164681056911865
79154.0,9.811489172211774,5.417135401049752
79175.0,9.792840186159815,5.389591836821082
79191.0,9.808935946904908,5.365564097379984
79208.0,9.81966237352888,5.353414859782502
79225.0,9.803529737298895,5.357589430798449
79258.0,9.810112427284006,5.375532097864363
79279.0,9.815083627209233,5.403555959540181
79299.0,9.805020111645554,5.445946648876237
79315.0,9.81223390652859,5.501467393318133
79332.0,9.808466502637936,5.565651714240273
79353.0,9.80210280719604,5.625299593642204
79419.0,9.812767733314528,5.666122943181362
79451.0,9.8024150781347,5.725208648776203
79468.0,9.81138219318213,5.78627475179246
79498.0,9.811857165734487,5.856724079135358
79515.0,9.803352860300835,5.929612854840519
79531.0,9.799957479742195,6.004828111307765
79563.0,9.81091168760354,6.067483384344434
79579.0,9.808593847417336,6.135849865760393
79595.0,9.806791035318081,6.204901163216354
79627.0,9.804318687976659,6.259513050670312
79689.0,9.810726958379197,6.309829084123388
79706.0,9.809926738729057,6.390259462702613
79737.0,9.790456884022579,6.481093919232798
79753.0,9.797971128939333,6.547678289490039
79770.0,9.807933167235248,6.623016322100404
79802.0,9.825601662475611,6.701633452647775
79850.0,9.806283094488883,6.767483270750985
79872.0,9.80775215094259,6.841815882089758
79889.0,9.81297389623285,6.909192876454707
79922.0,9.779291059544816,6.963467179238938
79939.0,9.797970336871504,7.009517803315874
79955.0,9.793994529143664,7.072893801240098
79971.0,9.801342665245347,7.129203923606578
80025.0,9.822289211900658,7.185241349774019
80051.0,9.790897555404575,7.228212908851715
80068.0,9.784489652462984,7.245614876772036
80101.0,9.844249631267598,7.260173921743331
80118.0,9.835594064100297,7.287326431658391
80135.0,9.827663509020377,7.300483186141939
80151.0,9.813347601286258,7.309700185624809
80171.0,9.834415246022601,7.324494040419094
80193.0,9.834221772991176,7.332982447859772
80209.0,9.829382883920902,7.331657110543943
80226.0,9.811838149597822,7.316608962315819
80243.0,9.822571151688612,7.30919254872521
80276.0,9.828094787439097,7.3064152234108715
80293.0,9.837464226378366,7.303995494277338
80309.0,9.829418276297273,7.313495728075958
80344.0,9.815875571813354,7.3213053131283345
80360.0,9.820939802049764,7.326740126965515
80377.0,9.825459557104129,7.330796748748994
80394.0,9.82269667978186,7.333879552168889
80410.0,9.83237315512288,7.334803661722345
80427.0,9.346966331413311,7.329948639332007
80460.0,9.46203160484105,7.318291733630867
80480.0,9.46304835368741,7.30180536738307
80496.0,9.441923926483696,7.2919141108254415
80512.0,9.43652175218282,7.279036849579823
80533.0,9.444990221237575,7.260624643294564
80554.0,9.483913746124164,7.2514636302432285
80570.0,9.52761315111868,7.232663076749912
80587.0,9.528698716066234,7.21133162316187
80608.0,9.519966794790946,7.1910683282327215
80628.0,9.532313931776338,7.168944214242087
80649.0,9.605907646251705,7.143527617171253
80665.0,9.671547404904496,7.1277163803431804
80682.0,9.665950931360044,7.106074167565071
80698.0,9.625667735644312,7.084346645196122
80714.0,9.584332948276316,7.065692970528775
80730.0,9.565159240178012,7.05130276309322
80759.0,9.619171627363166,7.041573163528943
80781.0,9.652576856829404,7.032968400972148
80797.0,9.688844795793283,7.015472462621476
80814.0,9.67071787510161,7.004825142736427
80831.0,9.680128667697081,7.000343394817744
80847.0,9.629988515135672,6.991510935305826
80878.0,9.723386416159135,6.989988450652182
80900.0,9.777692313806174,6.993878974657477
80916.0,9.773005956431833,7.000025838231933
80933.0,10.176688347613151,7.002469239341526
80950.0,9.968912515900222,7.003094103747127
80966.0,9.977276591288947,7.009802978491621
80999.0,9.739209281268382,7.018746358739455
81016.0,9.65223398048637,7.024802664914026
81032.0,9.573378210347313,7.018504903116851
81068.0,9.466905213110625,7.011393058611284
81084.0,9.49364615822138,6.999958844343316
81100.0,9.50777042114988,6.987974477404421
81116.0,9.344946433920205,6.977878750089251
81138.0,9.316586871885436,6.968696811775354
81154.0,9.454413218031192,6.958711754165726
81171.0,9.44686256528974,6.945784747952581
81188.0,9.37617483489675,6.927855568592834
81205.0,9.256875521762533,6.909444840769494
81238.0,9.217178438712997,6.889347659264935
81254.0,9.251243068886652,6.869533662687944
81270.0,9.31740702124937,6.863908159831216
81299.0,9.280763628788012,6.860283644622767
81321.0,9.182210271767348,6.857090396669787
81337.0,9.186916280016352,6.843821357758301
81354.0,9.270841021775901,6.837335123476662
81371.0,9.46156729178217,6.8322240870407125
81387.0,9.552259040301482,6.816078785460544
81418.0,9.467672625040338,6.803701810545089
81440.0,9.496851313276444,6.7922537997297265
81456.0,9.544715603453529,6.792295493065773
81473.0,9.544447597025329,6.789338819895448
81490.0,9.548506766443921,6.786004466962533
81507.0,9.48005193791482,6.789770980696536
81540.0,9.521282482713042,6.79636284991878
81556.0,9.63383987630206,6.801056710277886
81572.0,9.686066026247588,6.792133936262077
81608.0,9.725314594385823,6.784518603464976
81624.0,9.745194038619232,6.775263798185005
81640.0,9.76392394512486,6.772227390018392
81656.0,9.751805066259024,6.771590627411623
81678.0,9.711254946843912,6.75911932487211
81694.0,9.662960816089535,6.750541999917081
81711.0,9.695153917762589,6.74428978960036
81728.0,9.955629386768274,6.740574848377964
81744.0,10.290808100285291,6.747080793838343
81778.0,10.396863352396478,6.753383715876371
81794.0,10.30276431360545,6.758716399052483
81810.0,10.227794589719753,6.778821375270825
81830.0,10.141721737346415,6.803023701551804
81850.0,10.155787143372066,6.829308615520107
81888.0,10.10694925005835,6.854092306304046
81908.0,9.910291513006662,6.879923226850033
81928.0,9.806194551905326,6.898902937885899
81944.0,9.811204344987662,6.913297632434849
81965.0,9.931658398039003,6.893062194955864
81986.0,10.025789791159065,6.878345363736509
82006.0,9.954797679309037,6.881463310834677
82026.0,9.840957607906248,6.881553541758171
82043.0,9.772186548386674,6.883313859271757
82059.0,9.733963256765724,6.891284674556038
82076.0,9.792210868468896,6.902180915708422
82093.0,9.803499383628889,6.929990113246166
82114.0,9.69945847645964,6.9631102606729005
82130.0,9.641916083694047,6.991444609161734
82197.0,9.702617111466264,7.021840245268396
82213.0,9.666986993752232,7.055322930971176
82230.0,9.584605304656284,7.081846493599937
82260.0,9.587567583237488,7.1120806443716305
82282.0,9.5984768676266,7.143600347157478
82298.0,9.515382036914188,7.171517303820842
82315.0,9.491673704106955,7.189659841717497
82332.0,9.488000864718469,7.196215485540751
82348.0,9.441308868669012,7.165006040659249
82379.0,9.44737797986268,7.128569069085668
82395.0,9.493038038019593,7.0936589049965315
82411.0,9.448875917731172,7.0888372529827315
82443.0,9.470839935863886,7.0995552545909835
82459.0,9.485561543681898,7.122767577592046
82475.0,9.52236313924693,7.164824210677874
82491.0,9.544510098658717,7.219404404272747
82511.0,9.547948683788517,7.27716741539039
82532.0,9.540144484781683,7.3390438280832715
82598.0,9.681355010907835,7.400495709356602
82632.0,9.662415827303228,7.456905757286561
82649.0,9.681819445985399,7.50823773967436
82686.0,9.701383625778154,7.556244407545545
82703.0,9.733938052815496,7.597249542292584
82719.0,9.720719577403573,7.633469117988985
82736.0,9.69564858592745,7.659618660976699
82753.0,9.739749637587673,7.676021967782989
82774.0,9.754154527156182,7.677654224045896
82790.0,9.688535518349765,7.661612152296335
82807.0,9.622805543489573,7.627265286949564
82824.0,9.544133500286854,7.612140649329347
82857.0,9.594085552793915,7.5785424205421705
82874.0,9.587816043218979,7.553941081287033
82890.0,9.46039365494348,7.5561948107486305
82919.0,9.415142592876078,7.570924761959366
82941.0,9.512230711006946,7.594802754520282
82957.0,9.681371229503759,7.626393098946027
82974.0,9.56861829348285,7.65262129991144
82995.0,9.430575402718409,7.670835315867845
83015.0,9.548329664020228,7.699889299412666
83035.0,9.803706203697022,7.740404407852308
83100.0,9.787261218467165,7.778385093549202
83121.0,9.934191407473078,7.837511963130188
83137.0,10.346570599966872,7.9050992824535165
83154.0,10.434374222630296,7.974412185156674
83171.0,10.32557528612089,8.04924813227593
83187.0,10.15451573201729,8.126605360465433
83221.0,10.04845244895309,8.198461590123184
83269.0,10.348319801750565,8.26081031152246
83291.0,10.25209448096891,8.31239398016352
83308.0,10.20948069296001,8.349317746721553
83341.0,10.297554489128512,8.358743931870302
83358.0,10.251067470811702,8.391516249810476
83374.0,10.22814750295366,8.421793488661256
83391.0,10.286251118157775,8.444051776620881
83411.0,10.559701984367072,8.451600109761028
83427.0,10.654726724966135,8.448526369811619
83443.0,10.803397275869427,8.429882826771944
83459.0,10.669101541693575,8.406031597584207
83475.0,10.43276768850488,8.397949076220943
83491.0,10.188975651897406,8.380940218946197
83523.0,10.42682490352434,8.364389441950962
83539.0,10.441221368077569,8.361912734498919
83555.0,10.451237150893991,8.353648754559178
83571.0,10.279847573889178,8.35133593719133
83595.0,10.132268936460012,8.353816103571887
83611.0,9.918738594602964,8.362391248189324
83628.0,9.74956162350242,8.370639785538595
83649.0,9.776182959711315,8.3799050398963
83665.0,9.897442886647513,8.38793668238198
83698.0,9.898131533644667,8.39188475221155
83715.0,9.997604109673967,8.387833618326072
83731.0,10.119850346990496,8.393470448774497
83763.0,10.148451614296336,8.397193143174649
83779.0,10.118563317522486,8.397323961289183
83795.0,9.910945895618847,8.392494589406855
83811.0,9.848426496955929,8.379587211269612
83831.0,9.760673118834985,8.361852566022367
83847.0,10.010565249197171,8.34284131602394
83863.0,10.174222437363106,8.323496960633952
83880.0,10.24995535413137,8.298886612202297
83901.0,9.946172105835672,8.283356043309237
83917.0,9.683011918221185,8.260291065281912
83934.0,9.57283434184019,8.238619436184607
83951.0,9.70107235516197,8.23195591307538
83967.0,9.903117851444506,8.22236508655621
83998.0,9.981312367645549,8.216200813191623
84020.0,10.011386290583824,8.21641041947432
84036.0,10.200237086258575,8.221213073076592
84053.0,10.277662089288112,8.230515352398198
84071.0,10.272067887212666,8.243124135183983
84088.0,10.202754794123177,8.257169183818865
84117.0,10.227538001394159,8.27241939963321
84134.0,10.279209829596013,8.286298354797207
84150.0,10.271078917058604,8.297840675357193
84179.0,10.19415794353586,8.304910720024216
84201.0,10.122988871243564,8.304733043683733
84217.0,10.243661280310175,8.308448309208082
84238.0,10.235420383470426,8.302429772414083
84255.0,10.105374340360815,8.295586471183759
84271.0,10.025332552177952,8.286748061691231
84288.0,10.009473150058145,8.255533738455256
84308.0,10.062031940188396,8.211217740394408
84325.0,10.12482025050801,8.190793883254111
84341.0,10.11530809788389,8.184010717416962
84357.0,10.122072791232704,8.169264808538244
84373.0,10.070403375640806,8.174391017057765
84389.0,10.052024327934477,8.204557810182497
84421.0,9.912935001906261,8.243766612315872
84437.0,9.868970151008899,8.305096213616883
84453.0,9.81403291099492,8.382077787028068
84505.0,9.715460908789881,8.468944919098032
84557.0,9.409467692765675,8.559367502084472
84574.0,9.381712118554454,8.654839192443053
84591.0,9.443136347544892,8.749121581800116
84641.0,9.42350685018996,8.836732072297899
84672.0,9.436899557576925,8.90951626585938
84689.0,9.463941313358742,8.967551095202024
84722.0,9.353520075506168,9.005279463865357
84739.0,9.397364817542323,9.032087826924588
84755.0,9.476587812772106,9.03590570028988
84771.0,9.493282242316507,9.004277979291436
84791.0,9.501872665382614,8.973028671536637
84807.0,9.430733981219309,8.953517790112757
84823.0,9.430839584075207,8.923934412629007
84839.0,9.446763485873976,8.882181334388182
84861.0,9.565101343581569,8.854519595099868
84877.0,9.661983614621139,8.824165681066365
84894.0,9.763763163740169,8.79718479760381
84911.0,9.967411154207504,8.78487247863888
84927.0,9.625118891680994,8.766585112716292
84958.0,9.48628614954569,8.756814562286682
84980.0,9.606185052824937,8.75324242084906
84996.0,9.921892806696833,8.757052338095052
85013.0,10.011399484640297,8.763155999072252
85030.0,9.8158888374153,8.767303114979457
85046.0,9.636277005184951,8.77113112306282
85080.0,9.508715612022673,8.776955759373317
85096.0,9.490710434975853,8.779707359782247
85112.0,9.517152859652251,8.770050039371098
85148.0,9.592560323291334,8.759996794710869
85164.0,9.58351594932949,8.746754762536758
85180.0,9.539126019106138,8.733327730082028
85196.0,9.38056459448814,8.722529002850997
85213.0,9.36478891330335,8.71204492762379
85234.0,9.408583044652323,8.702747894833287
85250.0,9.492466518669087,8.693257994977904
85267.0,9.492454315380183,8.680427533209954
