tMillis,roll_deg,pitch_deg,yaw_deg,skip_impact,full_reinit,gravity_update,zupt,rep_in_progress,acc_mag_g,gyro_mag,ekf_speed,acc_world_x,acc_world_y,acc_world_z,vel_world_x,vel_world_y,vel_world_z,vertical_acc,vertical_vel,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,rep_acc_count,rep_cooldown_count
126359.0,80.41448759899293,-2.4109770682838807,-2.084912918093469,False,False,False,False,False,0.535885622616654,0.25310325928923033,497.40989291660514,0.00950556839043712,0.7435458973956102,4.578387273072771,-6.537413895138797,-34.145202876759,486.7272959664226,4.578387273072771,486.7272959664226,0.022099165906852052,0.030674955383398806,0.011488606876037552,0.024370120089417815,0.0007971708674844423,0.0009821252403632021,0,0
126381.0,80.09382793314234,-2.4121851947350295,-2.0723728673094497,False,False,False,False,False,0.5348539102655218,0.254167697803421,497.50938850595156,0.016243889406709025,0.6864806019647782,4.604907954177431,-6.537056529571849,-34.130100303515775,486.82860394141454,4.604907954177431,486.82860394141454,0.022004547428423962,0.03164690031764625,0.014493826333408769,0.025579879542988272,0.0008251502336483825,0.001242301047153315,0,0
126397.0,79.85866716279038,-2.413019626406454,-2.0632486487880146,False,False,False,False,False,0.5296306720339435,0.25629659542085764,497.58254534487196,0.03716315141316908,0.653025649271263,4.648270941599625,-6.536461919149239,-34.11965189312743,486.90297627648016,4.648270941599625,486.90297627648016,0.022204362861936968,0.04024078289984366,0.020673611042538988,0.025658501926290656,0.0007971708535828849,0.001429202099479138,0,0
126414.0,79.61089165690512,-2.4128443949039973,-2.0537355815583274,False,False,False,False,False,0.5291147359318411,0.2541589190115195,497.660342587954,0.05453082867874332,0.6219671958370951,4.662129761607934,-6.5355348950617,-34.1090784507982,486.9822324824275,4.662129761607934,486.9822324824275,0.023927731469527605,0.04600931635617564,0.02553842242597867,0.02381145853570458,0.0008319980633537098,0.001413232849266103,0,0
126431.0,79.36415381197288,-2.4126281484556316,-2.0442233609637177,False,False,False,False,False,0.5307746892697104,0.25309444357639377,497.7378475532277,0.07452530123484144,0.5864753268042345,4.638835586900718,-6.534267964940708,-34.099108370242526,487.0610926874048,4.638835586900718,487.0610926874048,0.027762863514792655,0.048414951062077716,0.03059655027096428,0.02108470083389689,0.0008319980633537098,0.0013642039759522468,0,0
126447.0,79.13589211150757,-2.410650853901994,-2.0365965072574186,False,False,False,False,False,0.5324329696977047,0.24879339073490736,497.81053416216264,0.06367079720636099,0.5923815129678902,4.632892203888227,-6.533249232185406,-34.08963026603504,487.135218962667,4.632892203888227,487.135218962667,0.028684296148573925,0.04706685655498603,0.03138503813241003,0.01721646504558009,0.0008319980633537098,0.0014331665976562232,0,0
126478.0,78.69159023992522,-2.4060056392991696,-2.018125537760182,False,False,False,False,False,0.5236843694214762,0.2499401579311625,497.9540506075858,-0.049173346566944894,0.5356557292554157,4.698128134881118,-6.534773605928981,-34.07302493842812,487.2808609348483,4.698128134881118,487.2808609348483,0.03348083971957642,0.0503689177541214,0.032052350514576,0.013645782877527135,0.0008522114821813109,0.0014331665976562232,0,0
126542.0,77.76662550609801,-2.404406012087486,-1.982342635240714,False,False,False,False,False,0.5297155237858587,0.25202997480859674,498.2464663104246,0.013526846034479402,0.45845114467662496,4.631265590970173,-6.5339078877827745,-34.04368406516882,487.5772619326704,4.631265590970173,487.5772619326704,0.03348083971957642,0.04064906285479612,0.028859985351562485,0.009470673527602644,0.0006391585966004361,0.0013683568223802148,0,0
126574.0,77.30024830066608,-2.401482138169838,-1.9648838065520844,False,False,False,False,False,0.5238218581687424,0.25415460490943526,498.39453029890313,-0.001190838100739807,0.40990132685266467,4.6835356337706315,-6.533945994601998,-34.030567222709536,487.72713507295106,4.6835356337706315,487.72713507295106,0.033134686232656384,0.03764849579005678,0.027091260013537097,0.005745519022985269,0.0005736623983748442,0.0012783171932008771,0,0
126616.0,76.69598377683054,-2.4035797434681734,-1.9458514761385572,False,False,False,False,False,0.5219841734455032,0.25090165288546507,498.5896407024286,0.016454288847755932,0.34844255781446126,4.704043260271417,-6.533254914470392,-34.01593263528133,487.92470488988243,4.704043260271417,487.92470488988243,0.03151089434114535,0.03976904510168671,0.025022223733756465,0.0021411550171444053,0.0007971708535828843,0.0012099076910226305,0,0
