time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
10.547,654095,0.153439,0.159618,-0.038858,-0.108777,-0.993306,0.050749,0.663491,-0.745945,0.027773,-0.01343,0.153439,0.153439,0.153439,8.514294,8.514294,1,concentric,0.0,10.547,10.938,0.391,0.685475,10.745,0.021
10.563,654111,0.317516,0.28273,-0.036616,-0.108532,-0.993418,0.049827,0.663515,-0.745961,0.028426,-0.019884,0.317516,0.317516,0.317516,6.781811,6.781811,1,concentric,0.040921,10.547,10.938,0.391,0.685475,10.745,0.016
10.58,654128,0.370076,0.376482,-0.033391,-0.108226,-0.993565,0.048518,0.663556,-0.745974,0.029383,-0.036362,0.370076,0.370076,0.370076,4.020075,4.020075,1,concentric,0.084399,10.547,10.938,0.391,0.685475,10.745,0.017
10.601,654149,0.478579,0.474671,-0.028164,-0.107815,-0.993772,0.046424,0.663618,-0.745987,0.030965,-0.062399,0.478579,0.478579,0.478579,4.130196,4.130196,1,concentric,0.138107,10.547,10.938,0.391,0.685475,10.745,0.021
10.621,654169,0.541438,0.514805,-0.022095,-0.107997,-0.993906,0.044215,0.663716,-0.745945,0.033048,-0.092174,0.541438,0.541438,0.541438,-0.568456,-0.568456,1,concentric,0.189258,10.547,10.938,0.391,0.685475,10.745,0.02
10.637,654185,0.484836,0.48948,-0.016525,-0.108207,-0.993991,0.042204,0.663799,-0.7459,0.034976,-0.12132,0.484836,0.484836,0.484836,-2.019466,-2.019466,1,concentric,0.230179,10.547,10.938,0.391,0.685475,10.745,0.016
10.653,654201,0.476815,0.515942,-0.010684,-0.108293,-0.994062,0.040049,0.663859,-0.74587,0.03695,-0.13335,0.476815,0.476815,0.476815,1.593984,1.593984,1,concentric,0.2711,10.547,10.938,0.391,0.685475,10.745,0.016
10.67,654218,0.54176,0.586049,-0.003864,-0.108289,-0.994112,0.037499,0.663918,-0.745834,0.039215,-0.161014,0.54176,0.54176,0.54176,3.692116,3.692116,1,concentric,0.314578,10.547,10.938,0.391,0.685475,10.745,0.017
10.695,654243,0.62935,0.614424,0.007049,-0.108512,-0.99407,0.033498,0.664023,-0.745727,0.042928,-0.190748,0.62935,0.62935,0.62935,1.885294,1.885294,1,concentric,0.378517,10.547,10.938,0.391,0.685475,10.745,0.025
10.711,654259,0.642943,0.620211,0.014224,-0.108773,-0.993965,0.030908,0.664094,-0.745629,0.045412,-0.201504,0.642943,0.642943,0.642943,0.304376,0.304376,1,concentric,0.419437,10.547,10.938,0.391,0.685475,10.745,0.016
10.728,654276,0.63827,0.634676,0.022267,-0.109185,-0.993772,0.028047,0.664183,-0.745484,0.048243,-0.224583,0.63827,0.63827,0.63827,1.250929,1.250929,1,concentric,0.462916,10.547,10.938,0.391,0.685475,10.745,0.017
10.745,654293,0.685475,0.647611,0.030883,-0.109673,-0.993488,0.025,0.664283,-0.7453,0.051294,-0.257749,0.685475,0.685475,0.685475,2.004164,2.004164,1,concentric,0.506394,10.547,10.938,0.391,0.685475,10.745,0.017
10.811,654359,0.619788,0.610193,0.063533,-0.116199,-0.991192,0.015008,0.66427,-0.744541,0.064644,-0.255638,0.619788,0.619788,0.619788,-1.793951,-1.793951,1,concentric,0.675192,10.547,10.938,0.391,0.685475,10.745,0.066
10.852,654400,0.525894,0.521234,0.082588,-0.121033,-0.989207,0.009515,0.664084,-0.74404,0.072843,-0.232143,0.525894,0.525894,0.525894,-4.384863,-4.384863,1,concentric,0.780051,10.547,10.938,0.391,0.685475,10.745,0.041
10.869,654417,0.436585,0.399883,0.089948,-0.123224,-0.988294,0.007497,0.66395,-0.743853,0.076136,-0.207083,0.436585,0.436585,0.436585,-5.1512,-5.1512,1,concentric,0.823529,10.547,10.938,0.391,0.685475,10.745,0.017
10.906,654454,0.254223,0.233259,0.10252,-0.127924,-0.986471,0.004354,0.663549,-0.743599,0.082131,-0.134527,0.254223,0.254223,0.254223,-7.81854,-7.81854,1,concentric,0.918159,10.547,10.938,0.391,0.685475,10.745,0.037
10.922,654470,0.109132,0.116737,0.107068,-0.129637,-0.985764,0.003218,0.663374,-0.743517,0.084307,-0.094716,0.109132,0.109132,0.109132,-7.426647,-7.426647,1,concentric,0.959079,10.547,10.938,0.391,0.685475,10.745,0.016
10.938,654486,0.01657,0.058109,0.110752,-0.130865,-0.985195,0.002242,0.66321,-0.743471,0.08601,-0.060668,0.01657,0.01657,0.01657,-3.700766,-3.700766,1,concentric,1.0,10.547,10.938,0.391,0.685475,10.745,0.016
