time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
21.965,38548,0.058672,0.072785,0.039445,0.049727,0.997984,0.997579,-0.023607,0.021235,0.061872,-0.024982,0.058672,0.058672,0.058672,1.469124,1.469124,4,concentric,0.0,21.965,22.492,0.527,0.611383,22.148,0.021
21.978,38561,0.083772,0.11239,0.040939,0.048043,0.998006,0.99759,-0.022722,0.021926,0.061775,-0.030072,0.083772,0.083772,0.083772,2.858341,2.858341,4,concentric,0.024668,21.965,22.492,0.527,0.611383,22.148,0.013
22.044,38627,0.583217,0.552418,0.043952,0.03291,0.998491,0.997764,-0.015091,0.022947,0.060926,-0.055037,0.583217,0.583217,0.583217,1.964174,1.964174,4,concentric,0.149905,21.965,22.492,0.527,0.611383,22.148,0.066
22.061,38644,0.592073,0.586502,0.044546,0.028678,0.998596,0.997803,-0.012964,0.023111,0.060713,-0.063528,0.592073,0.592073,0.592073,-0.515496,-0.515496,4,concentric,0.182163,21.965,22.492,0.527,0.611383,22.148,0.017
22.077,38660,0.568218,0.552062,0.045093,0.024625,0.998679,0.997838,-0.010929,0.023258,0.060487,-0.065759,0.568218,0.568218,0.568218,-0.665779,-0.665779,4,concentric,0.212524,21.965,22.492,0.527,0.611383,22.148,0.016
22.098,38681,0.57698,0.556713,0.04589,0.019382,0.998758,0.997872,-0.008293,0.023495,0.060257,-0.064033,0.57698,0.57698,0.57698,0.497357,0.497357,4,concentric,0.252372,21.965,22.492,0.527,0.611383,22.148,0.021
22.148,38731,0.611383,0.59558,0.046909,0.007863,0.998868,0.997922,-0.00252,0.023654,0.059883,-0.053582,0.611383,0.611383,0.611383,-0.309719,-0.309719,4,concentric,0.347249,21.965,22.492,0.527,0.611383,22.148,0.05
22.241,38824,0.409985,0.430437,0.045785,0.006431,0.998931,0.99795,-0.001844,0.02305,0.059671,-0.000388,0.409985,0.409985,0.409985,-1.313306,-1.313306,4,concentric,0.523719,21.965,22.492,0.527,0.611383,22.148,0.093
22.253,38836,0.395545,0.404898,0.045511,0.007003,0.998939,0.997952,-0.002138,0.02293,0.059672,-0.002786,0.395545,0.395545,0.395545,-1.391461,-1.391461,4,concentric,0.54649,21.965,22.492,0.527,0.611383,22.148,0.012
22.284,38867,0.337344,0.33498,0.044188,0.011933,0.998952,0.997956,-0.004639,0.022416,0.059665,-0.026994,0.337344,0.337344,0.337344,-1.19487,-1.19487,4,concentric,0.605313,21.965,22.492,0.527,0.611383,22.148,0.031
22.301,38884,0.323395,0.330618,0.043296,0.015711,0.998939,0.997952,-0.006551,0.022084,0.059673,-0.051946,0.323395,0.323395,0.323395,-0.822779,-0.822779,4,concentric,0.637571,21.965,22.492,0.527,0.611383,22.148,0.017
22.317,38900,0.310197,0.292309,0.042389,0.019688,0.998907,0.997942,-0.008563,0.021751,0.05971,-0.064837,0.310197,0.310197,0.310197,-1.100386,-1.100386,4,concentric,0.667932,21.965,22.492,0.527,0.611383,22.148,0.016
22.351,38934,0.252878,0.236667,0.03962,0.031135,0.99873,0.997879,-0.014355,0.020716,0.060023,-0.120125,0.252878,0.252878,0.252878,-2.504817,-2.504817,4,concentric,0.732448,21.965,22.492,0.527,0.611383,22.148,0.034
22.373,38956,0.186114,0.19678,0.037712,0.039069,0.998525,0.997815,-0.01837,0.020006,0.06023,-0.137757,0.186114,0.186114,0.186114,-2.787426,-2.787426,4,concentric,0.774194,21.965,22.492,0.527,0.611383,22.148,0.022
22.389,38972,0.144393,0.162653,0.036264,0.045585,0.998302,0.99775,-0.021665,0.019484,0.060387,-0.174314,0.144393,0.144393,0.144393,-1.139024,-1.139024,4,concentric,0.804554,21.965,22.492,0.527,0.611383,22.148,0.016
22.406,38989,0.151555,0.145231,0.034787,0.05317,0.997979,0.997658,-0.025495,0.018982,0.060567,-0.207062,0.151555,0.151555,0.151555,-0.158872,-0.158872,4,concentric,0.836812,21.965,22.492,0.527,0.611383,22.148,0.017
22.423,39006,0.138991,0.140652,0.033312,0.061006,0.997581,0.997547,-0.029452,0.018491,0.060757,-0.220726,0.138991,0.138991,0.138991,-0.224961,-0.224961,4,concentric,0.86907,21.965,22.492,0.527,0.611383,22.148,0.017
22.439,39022,0.143133,0.135046,0.031892,0.068735,0.997125,0.99742,-0.033355,0.018026,0.060955,-0.242208,0.143133,0.143133,0.143133,0.185689,0.185689,4,concentric,0.899431,21.965,22.492,0.527,0.611383,22.148,0.016
22.456,39039,0.144968,0.127394,0.030191,0.077136,0.996563,0.997265,-0.037604,0.017445,0.061196,-0.255684,0.144968,0.144968,0.144968,-1.497276,-1.497276,4,concentric,0.931689,21.965,22.492,0.527,0.611383,22.148,0.017
22.475,39058,0.082433,0.077282,0.028034,0.08657,0.995851,0.997069,-0.042384,0.016671,0.061469,-0.261139,0.082433,0.082433,0.082433,-4.769746,-4.769746,4,concentric,0.967742,21.965,22.492,0.527,0.611383,22.148,0.019
22.492,39075,-0.021141,-0.024103,0.025977,0.095097,0.995129,0.996872,-0.046712,0.015922,0.061734,-0.268451,-0.021141,-0.021141,-0.021141,-5.232299,-5.232299,4,concentric,1.0,21.965,22.492,0.527,0.611383,22.148,0.017
