time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
41.909,473817,0.24201,0.235004,-0.059589,-0.55902,-0.82701,0.293115,0.938924,-0.178683,0.024049,-0.409972,0.24201,0.24201,0.24201,-0.477432,-0.477432,6,concentric,0.0,41.909,42.49,0.581,0.367204,41.978,0.037
41.931,473839,0.248507,0.256637,-0.063901,-0.570041,-0.819127,0.29982,0.93668,-0.179428,0.023323,-0.421153,0.248507,0.248507,0.248507,1.896319,1.896319,6,concentric,0.037866,41.909,42.49,0.581,0.367204,41.978,0.022
41.947,473855,0.297478,0.311605,-0.067264,-0.577903,-0.813328,0.304666,0.935018,-0.180016,0.022687,-0.421195,0.297478,0.297478,0.297478,3.257455,3.257455,6,concentric,0.065404,41.909,42.49,0.581,0.367204,41.978,0.016
41.962,473870,0.349107,0.336007,-0.070381,-0.585021,-0.807958,0.309084,0.933477,-0.180553,0.022085,-0.40062,0.349107,0.349107,0.349107,2.323762,2.323762,6,concentric,0.091222,41.909,42.49,0.581,0.367204,41.978,0.015
41.978,473886,0.367204,0.343191,-0.073591,-0.592462,-0.80223,0.313726,0.931843,-0.181061,0.021472,-0.388099,0.367204,0.367204,0.367204,-0.986342,-0.986342,6,concentric,0.118761,41.909,42.49,0.581,0.367204,41.978,0.016
41.995,473903,0.312191,0.307935,-0.076716,-0.600076,-0.796256,0.318489,0.930155,-0.18149,0.020904,-0.360302,0.312191,0.312191,0.312191,-3.935634,-3.935634,6,concentric,0.148021,41.909,42.49,0.581,0.367204,41.978,0.017
42.012,473920,0.233392,0.235914,-0.079891,-0.607317,-0.790432,0.323066,0.928491,-0.181991,0.020301,-0.33676,0.233392,0.233392,0.233392,-2.894942,-2.894942,6,concentric,0.177281,41.909,42.49,0.581,0.367204,41.978,0.017
42.032,473940,0.216441,0.204331,-0.083705,-0.61539,-0.783765,0.328231,0.926565,-0.182648,0.019532,-0.314095,0.216441,0.216441,0.216441,-0.022254,-0.022254,6,concentric,0.211704,41.909,42.49,0.581,0.367204,41.978,0.02
42.048,473956,0.226649,0.217902,-0.086757,-0.621563,-0.778545,0.33222,0.925048,-0.183191,0.018897,-0.295514,0.226649,0.226649,0.226649,0.16164,0.16164,6,concentric,0.239243,41.909,42.49,0.581,0.367204,41.978,0.016
42.083,473991,0.195835,0.184623,-0.092321,-0.63332,-0.768363,0.339855,0.922103,-0.184142,0.017808,-0.22548,0.195835,0.195835,0.195835,-3.326052,-3.326052,6,concentric,0.299484,41.909,42.49,0.581,0.367204,41.978,0.035
42.099,474007,0.12473,0.119648,-0.094586,-0.638118,-0.764107,0.342994,0.92087,-0.184532,0.017375,-0.183027,0.12473,0.12473,0.12473,-3.472415,-3.472415,6,concentric,0.327022,41.909,42.49,0.581,0.367204,41.978,0.016
42.116,474024,0.08325,0.101465,-0.096887,-0.642657,-0.760003,0.345994,0.919657,-0.185022,0.016933,-0.150932,0.08325,0.08325,0.08325,-0.30298,-0.30298,6,concentric,0.356282,41.909,42.49,0.581,0.367204,41.978,0.017
42.133,474041,0.114429,0.121186,-0.099214,-0.6471,-0.755922,0.348952,0.918452,-0.185493,0.016464,-0.147362,0.114429,0.114429,0.114429,1.04397,1.04397,6,concentric,0.385542,41.909,42.49,0.581,0.367204,41.978,0.017
