time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
33.98,174292,0.075062,0.102091,0.022384,-0.172974,0.984672,0.991205,0.087508,0.00253,0.09924,-0.00445,0.075062,0.075062,0.075062,4.08885,4.08885,6,concentric,0.0,33.98,34.597,0.617,0.390431,34.301,0.019
33.996,174308,0.172551,0.149024,0.022922,-0.17391,0.984495,0.991151,0.088006,0.002743,0.099338,-0.004722,0.172551,0.172551,0.172551,4.808801,4.808801,6,concentric,0.025932,33.98,34.597,0.617,0.390431,34.301,0.016
34.008,174320,0.218698,0.191845,0.023118,-0.17468,0.984354,0.991111,0.088404,0.002798,0.099383,-0.0045,0.218698,0.218698,0.218698,2.70883,2.70883,6,concentric,0.045381,33.98,34.597,0.617,0.390431,34.301,0.012
34.025,174337,0.237371,0.232119,0.023293,-0.175808,0.984149,0.991054,0.088981,0.002824,0.099432,-0.004628,0.237371,0.237371,0.237371,1.342459,1.342459,6,concentric,0.072934,33.98,34.597,0.617,0.390431,34.301,0.017
34.058,174370,0.297306,0.272135,0.023611,-0.177897,0.983766,0.990949,0.090049,0.002871,0.099512,-0.004207,0.297306,0.297306,0.297306,0.279906,0.279906,6,concentric,0.126418,33.98,34.597,0.617,0.390431,34.301,0.033
34.076,174388,0.287261,0.284289,0.023623,-0.178914,0.983581,0.9909,0.090562,0.002823,0.09954,-0.003264,0.287261,0.287261,0.287261,-0.717819,-0.717819,6,concentric,0.155592,33.98,34.597,0.617,0.390431,34.301,0.018
34.092,174404,0.273504,0.266657,0.023687,-0.179739,0.983429,0.990859,0.090981,0.002811,0.099559,-0.002745,0.273504,0.273504,0.273504,-0.542261,-0.542261,6,concentric,0.181524,33.98,34.597,0.617,0.390431,34.301,0.016
34.124,174436,0.276474,0.276799,0.023989,-0.181046,0.983182,0.990799,0.091655,0.002898,0.099542,-0.001818,0.276474,0.276474,0.276474,0.300638,0.300638,6,concentric,0.233387,33.98,34.597,0.617,0.390431,34.301,0.032
34.192,174504,0.326947,0.311898,0.024927,-0.184924,0.982437,0.99065,0.093656,0.003208,0.099148,-0.003592,0.326947,0.326947,0.326947,0.320333,0.320333,6,concentric,0.343598,33.98,34.597,0.617,0.390431,34.301,0.068
34.214,174526,0.330991,0.3181,0.025018,-0.18655,0.982127,0.990587,0.09448,0.003186,0.098995,-0.005762,0.330991,0.330991,0.330991,-1.290267,-1.290267,6,concentric,0.379254,33.98,34.597,0.617,0.390431,34.301,0.022
34.23,174542,0.293194,0.304327,0.025037,-0.187844,0.98188,0.990537,0.095133,0.003142,0.09888,-0.006881,0.293194,0.293194,0.293194,-1.65486,-1.65486,6,concentric,0.405186,33.98,34.597,0.617,0.390431,34.301,0.016
34.251,174563,0.277941,0.307559,0.025119,-0.189709,0.981519,0.990465,0.096077,0.003108,0.098686,-0.008349,0.277941,0.277941,0.277941,0.640141,0.640141,6,concentric,0.439222,33.98,34.597,0.617,0.390431,34.301,0.021
34.268,174580,0.307629,0.32144,0.025308,-0.191284,0.981208,0.990403,0.096881,0.00314,0.098516,-0.009187,0.307629,0.307629,0.307629,1.871984,1.871984,6,concentric,0.466775,33.98,34.597,0.617,0.390431,34.301,0.017
34.284,174596,0.339473,0.339345,0.025553,-0.193009,0.980864,0.990336,0.097763,0.003195,0.098322,-0.012506,0.339473,0.339473,0.339473,2.478641,2.478641,6,concentric,0.492707,33.98,34.597,0.617,0.390431,34.301,0.016
34.301,174613,0.390431,0.367759,0.025576,-0.195322,0.980406,0.990241,0.098932,0.003112,0.098109,-0.019566,0.390431,0.390431,0.390431,0.169501,0.169501,6,concentric,0.520259,33.98,34.597,0.617,0.390431,34.301,0.017
34.318,174630,0.345236,0.354686,0.025412,-0.198087,0.979855,0.990125,0.10032,0.002915,0.097882,-0.028009,0.345236,0.345236,0.345236,-2.516674,-2.516674,6,concentric,0.547812,33.98,34.597,0.617,0.390431,34.301,0.017
34.334,174646,0.307105,0.30487,0.025314,-0.200796,0.979306,0.990007,0.101683,0.002753,0.097669,-0.030288,0.307105,0.307105,0.307105,-1.833261,-1.833261,6,concentric,0.573744,33.98,34.597,0.617,0.390431,34.301,0.016
34.366,174678,0.283635,0.287276,0.025593,-0.206523,0.978107,0.989739,0.104592,0.002645,0.097313,-0.033798,0.283635,0.283635,0.283635,-0.087382,-0.087382,6,concentric,0.625608,33.98,34.597,0.617,0.390431,34.301,0.032
34.383,174695,0.287984,0.29741,0.025743,-0.209579,0.977453,0.989594,0.106146,0.002591,0.097106,-0.034234,0.287984,0.287984,0.287984,0.405356,0.405356,6,concentric,0.65316,33.98,34.597,0.617,0.390431,34.301,0.017
34.399,174711,0.296721,0.289832,0.025869,-0.212474,0.976824,0.989454,0.107617,0.002531,0.096918,-0.034665,0.296721,0.296721,0.296721,0.163263,0.163263,6,concentric,0.679092,33.98,34.597,0.617,0.390431,34.301,0.016
34.416,174728,0.292582,0.27688,0.025896,-0.215569,0.976145,0.989302,0.109186,0.002413,0.096722,-0.035057,0.292582,0.292582,0.292582,-1.07732,-1.07732,6,concentric,0.706645,33.98,34.597,0.617,0.390431,34.301,0.017
34.435,174747,0.254406,0.263778,0.025864,-0.219036,0.975374,0.989127,0.110942,0.00225,0.096509,-0.035267,0.254406,0.254406,0.254406,-1.573792,-1.573792,6,concentric,0.737439,33.98,34.597,0.617,0.390431,34.301,0.019
34.452,174764,0.234275,0.245135,0.025842,-0.222081,0.974686,0.988969,0.112484,0.002107,0.096346,-0.033942,0.234275,0.234275,0.234275,-0.985972,-0.985972,6,concentric,0.764992,33.98,34.597,0.617,0.390431,34.301,0.017
34.481,174793,0.215487,0.224905,0.025641,-0.226934,0.973572,0.988711,0.114937,0.001794,0.096108,-0.029659,0.215487,0.215487,0.215487,-1.064461,-1.064461,6,concentric,0.811994,33.98,34.597,0.617,0.390431,34.301,0.029
34.497,174809,0.194778,0.202456,0.025476,-0.229518,0.972971,0.988573,0.116241,0.001601,0.095966,-0.027762,0.194778,0.194778,0.194778,-1.112705,-1.112705,6,concentric,0.837925,33.98,34.597,0.617,0.390431,34.301,0.016
34.513,174825,0.17988,0.176293,0.025249,-0.231876,0.972418,0.988447,0.117428,0.001388,0.095823,-0.023277,0.17988,0.17988,0.17988,-0.916509,-0.916509,6,concentric,0.863857,33.98,34.597,0.617,0.390431,34.301,0.016
34.548,174860,0.148921,0.146763,0.024614,-0.236539,0.97131,0.988197,0.119767,0.000879,0.095509,-0.019238,0.148921,0.148921,0.148921,-1.105061,-1.105061,6,concentric,0.920583,33.98,34.597,0.617,0.390431,34.301,0.035
34.564,174876,0.129627,0.105081,0.02416,-0.238632,0.970809,0.988084,0.12081,0.000566,0.095365,-0.019025,0.129627,0.129627,0.129627,-2.48048,-2.48048,6,concentric,0.946515,33.98,34.597,0.617,0.390431,34.301,0.016
34.581,174893,0.064436,0.050093,0.023581,-0.240838,0.970279,0.987964,0.121904,0.000185,0.095223,-0.018999,0.064436,0.064436,0.064436,-4.234808,-4.234808,6,concentric,0.974068,33.98,34.597,0.617,0.390431,34.301,0.017
34.597,174909,-0.009345,0.000178,0.02301,-0.242782,0.969808,0.987856,0.122866,-0.000182,0.095098,-0.016913,-0.009345,-0.009345,-0.009345,-3.019412,-3.019412,6,concentric,1.0,33.98,34.597,0.617,0.390431,34.301,0.016
