time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
34.093,556012,-0.113723,-0.062585,-0.056313,-0.775303,-0.629074,0.430053,0.895438,-0.112816,0.022738,-0.012907,0.113723,-0.113723,0.113723,4.477536,4.477536,6,concentric,0.0,34.093,34.619,0.526,0.489966,34.379,0.021
34.118,556037,-0.17411,-0.140376,-0.056631,-0.776927,-0.627038,0.431245,0.894917,-0.112443,0.022544,-0.011677,0.17411,-0.17411,0.17411,2.119025,2.119025,6,concentric,0.047529,34.093,34.619,0.526,0.489966,34.379,0.025
34.134,556053,-0.204979,-0.199198,-0.056911,-0.777982,-0.625703,0.432026,0.894566,-0.112265,0.022408,-0.011946,0.204979,-0.204979,0.204979,1.603889,1.603889,6,concentric,0.077947,34.093,34.619,0.526,0.489966,34.379,0.016
34.151,556070,-0.226367,-0.234711,-0.057261,-0.779091,-0.62429,0.432849,0.894184,-0.11216,0.022275,-0.01164,0.226367,-0.226367,0.226367,1.284814,1.284814,6,concentric,0.110266,34.093,34.619,0.526,0.489966,34.379,0.017
34.184,556103,-0.270475,-0.259256,-0.058497,-0.780862,-0.621958,0.434213,0.893494,-0.112458,0.021916,-0.009205,0.270475,-0.270475,0.270475,0.116228,0.116228,6,concentric,0.173004,34.093,34.619,0.526,0.489966,34.379,0.033
34.2,556119,-0.262867,-0.26505,-0.059139,-0.781547,-0.621036,0.434752,0.893211,-0.11266,0.02173,-0.006798,0.262867,-0.262867,0.262867,-0.513288,-0.513288,6,concentric,0.203422,34.093,34.619,0.526,0.489966,34.379,0.016
34.217,556136,-0.253459,-0.290871,-0.059698,-0.782089,-0.620301,0.435183,0.892982,-0.112842,0.021566,-0.004,0.253459,-0.253459,0.253459,1.968001,1.968001,6,concentric,0.235741,34.093,34.619,0.526,0.489966,34.379,0.017
34.233,556152,-0.322917,-0.339537,-0.060119,-0.782509,-0.61973,0.435518,0.892806,-0.112967,0.021438,-0.002626,0.322917,-0.322917,0.322917,3.849138,3.849138,6,concentric,0.26616,34.093,34.619,0.526,0.489966,34.379,0.016
34.303,556222,-0.441679,-0.395486,-0.062511,-0.782673,-0.619286,0.435802,0.892504,-0.114363,0.020823,-0.001975,0.441679,-0.441679,0.441679,1.187785,1.187785,6,concentric,0.39924,34.093,34.619,0.526,0.489966,34.379,0.07
34.379,556298,-0.489966,-0.45472,-0.064468,-0.782038,-0.619887,0.435484,0.892526,-0.115504,0.020242,-0.001128,0.489966,-0.489966,0.489966,-2.422672,-2.422672,6,concentric,0.543726,34.093,34.619,0.526,0.489966,34.379,0.076
