time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
10.625,281714,0.355705,0.356058,0.053958,0.277696,0.959152,0.989719,-0.140127,0.028073,0.005746,-0.023789,0.355705,0.355705,0.355705,1.135895,1.135895,2,concentric,0.0,10.625,11.046,0.421,0.39507,10.653,0.125
10.653,281742,0.39507,0.367725,0.055183,0.27294,0.960447,0.990047,-0.137683,0.028631,0.005479,-0.032822,0.39507,0.39507,0.39507,0.9716,0.9716,2,concentric,0.066508,10.625,11.046,0.421,0.39507,10.653,0.028
10.765,281854,0.309337,0.33139,0.060472,0.244604,0.967736,0.99189,-0.123154,0.03107,0.004729,-0.069798,0.309337,0.309337,0.309337,0.014305,0.014305,2,concentric,0.332542,10.625,11.046,0.421,0.39507,10.653,0.112
10.81,281899,0.324079,0.335985,0.062566,0.231338,0.97086,0.992678,-0.116376,0.032044,0.004521,-0.092787,0.324079,0.324079,0.324079,1.42726,1.42726,2,concentric,0.43943,10.625,11.046,0.421,0.39507,10.653,0.045
10.827,281916,0.355405,0.334605,0.063357,0.226191,0.97202,0.992971,-0.113752,0.032409,0.004422,-0.097455,0.355405,0.355405,0.355405,1.823062,1.823062,2,concentric,0.47981,10.625,11.046,0.421,0.39507,10.653,0.017
10.844,281933,0.386063,0.365284,0.063986,0.220914,0.973192,0.993266,-0.111063,0.032694,0.00433,-0.101549,0.386063,0.386063,0.386063,0.444826,0.444826,2,concentric,0.52019,10.625,11.046,0.421,0.39507,10.653,0.017
10.896,281985,0.193095,0.193686,0.064182,0.205273,0.976598,0.994122,-0.103098,0.03274,0.004429,-0.093878,0.193095,0.193095,0.193095,-1.787013,-1.787013,2,concentric,0.643705,10.625,11.046,0.421,0.39507,10.653,0.052
10.945,282034,0.194364,0.166787,0.062789,0.191354,0.979511,0.994853,-0.096018,0.032018,0.004773,-0.084452,0.194364,0.194364,0.194364,-1.062692,-1.062692,2,concentric,0.760095,10.625,11.046,0.421,0.39507,10.653,0.049
11.046,282135,-0.139597,-0.113261,0.054442,0.170671,0.983823,0.995926,-0.0855,0.027896,0.006568,-0.050851,-0.139597,-0.139597,-0.139597,-0.912326,-0.912326,2,concentric,1.0,10.625,11.046,0.421,0.39507,10.653,0.101
