time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
43.664,437596,0.319748,0.30632,0.005745,-0.510336,0.859956,0.957516,0.263078,-0.028495,0.114631,-0.018053,0.319748,0.319748,0.319748,8.983565,8.983565,7,concentric,0.0,43.664,44.138,0.474,0.57328,43.714,0.07
43.68,437612,0.481308,0.466885,0.00589,-0.50848,0.861054,0.957765,0.262046,-0.028375,0.114948,-0.019351,0.481308,0.481308,0.481308,6.993757,6.993757,7,concentric,0.033755,43.664,44.138,0.474,0.57328,43.714,0.016
43.697,437629,0.544141,0.541829,0.005929,-0.506561,0.862184,0.958031,0.260976,-0.028285,0.115191,-0.017747,0.544141,0.544141,0.544141,2.705061,2.705061,7,concentric,0.06962,43.664,44.138,0.474,0.57328,43.714,0.017
43.714,437646,0.57328,0.538578,0.005808,-0.504674,0.863291,0.958302,0.259917,-0.028251,0.115334,-0.016841,0.57328,0.57328,0.57328,0.075714,0.075714,7,concentric,0.105485,43.664,44.138,0.474,0.57328,43.714,0.017
43.764,437696,0.336132,0.346287,0.005361,-0.499556,0.866265,0.95911,0.257062,-0.028046,0.115069,-0.013809,0.336132,0.336132,0.336132,-2.895007,-2.895007,7,concentric,0.21097,43.664,44.138,0.474,0.57328,43.714,0.05
43.796,437728,0.281338,0.297023,0.005909,-0.496367,0.868093,0.959563,0.255328,-0.027592,0.115265,-0.013155,0.281338,0.281338,0.281338,0.761281,0.761281,7,concentric,0.278481,43.664,44.138,0.474,0.57328,43.714,0.032
43.808,437740,0.301604,0.295786,0.006189,-0.495199,0.868757,0.959722,0.254698,-0.027396,0.115378,-0.012896,0.301604,0.301604,0.301604,1.955309,1.955309,7,concentric,0.303797,43.664,44.138,0.474,0.57328,43.714,0.012
43.84,437772,0.386909,0.391193,0.007674,-0.492471,0.870295,0.960062,0.253272,-0.026573,0.115881,-0.011645,0.386909,0.386909,0.386909,1.45932,1.45932,7,concentric,0.371308,43.664,44.138,0.474,0.57328,43.714,0.032
43.857,437789,0.400822,0.409771,0.00843,-0.491303,0.870948,0.960206,0.252669,-0.02616,0.116095,-0.007888,0.400822,0.400822,0.400822,-0.76007,-0.76007,7,concentric,0.407173,43.664,44.138,0.474,0.57328,43.714,0.017
43.873,437805,0.364891,0.349996,0.009118,-0.490436,0.87143,0.960312,0.25223,-0.025787,0.116255,-0.005281,0.364891,0.364891,0.364891,-2.145136,-2.145136,7,concentric,0.440928,43.664,44.138,0.474,0.57328,43.714,0.016
43.889,437821,0.332178,0.326173,0.009835,-0.489669,0.871853,0.960402,0.251849,-0.02541,0.116426,-0.00465,0.332178,0.332178,0.332178,-2.056605,-2.056605,7,concentric,0.474684,43.664,44.138,0.474,0.57328,43.714,0.016
43.91,437842,0.288658,0.302734,0.011121,-0.488907,0.872265,0.960471,0.251502,-0.02478,0.116742,-0.005153,0.288658,0.288658,0.288658,-0.222584,-0.222584,7,concentric,0.518987,43.664,44.138,0.474,0.57328,43.714,0.021
43.931,437863,0.322829,0.306199,0.012762,-0.488508,0.872466,0.960477,0.251377,-0.024008,0.117116,-0.006157,0.322829,0.322829,0.322829,1.34758,1.34758,7,concentric,0.563291,43.664,44.138,0.474,0.57328,43.714,0.021
43.948,437880,0.34189,0.333564,0.014154,-0.488544,0.872424,0.960435,0.251479,-0.023365,0.117376,-0.005993,0.34189,0.34189,0.34189,0.496917,0.496917,7,concentric,0.599156,43.664,44.138,0.474,0.57328,43.714,0.017
43.967,437899,0.338074,0.30532,0.015486,-0.48905,0.872118,0.960338,0.25184,-0.022754,0.117512,-0.004938,0.338074,0.338074,0.338074,-3.04375,-3.04375,7,concentric,0.639241,43.664,44.138,0.474,0.57328,43.714,0.019
43.984,437916,0.243088,0.217379,0.016517,-0.489863,0.871643,0.960212,0.252352,-0.022289,0.117536,-0.005924,0.243088,0.243088,0.243088,-5.054211,-5.054211,7,concentric,0.675105,43.664,44.138,0.474,0.57328,43.714,0.017
44.017,437949,0.110455,0.126017,0.018778,-0.491979,0.870404,0.959877,0.253661,-0.021306,0.117638,-0.009399,0.110455,0.110455,0.110455,-1.311444,-1.311444,7,concentric,0.744726,43.664,44.138,0.474,0.57328,43.714,0.033
44.034,437966,0.111874,0.131495,0.019942,-0.493263,0.869652,0.959675,0.254442,-0.020812,0.117685,-0.011629,0.111874,0.111874,0.111874,-0.052512,-0.052512,7,concentric,0.780591,43.664,44.138,0.474,0.57328,43.714,0.017
44.055,437987,0.107244,0.098479,0.02135,-0.494992,0.868635,0.959408,0.255487,-0.020217,0.117705,-0.012921,0.107244,0.107244,0.107244,-0.369781,-0.369781,7,concentric,0.824895,43.664,44.138,0.474,0.57328,43.714,0.021
44.071,438003,0.099507,0.085715,0.022302,-0.496502,0.867749,0.959184,0.256384,-0.01982,0.117642,-0.01499,0.099507,0.099507,0.099507,-0.734344,-0.734344,7,concentric,0.85865,43.664,44.138,0.474,0.57328,43.714,0.016
44.138,438070,-0.02006,-0.00518,0.024254,-0.505601,0.862426,0.95798,0.26158,-0.019052,0.116133,-0.026804,-0.02006,-0.02006,-0.02006,-3.06049,-3.06049,7,concentric,1.0,43.664,44.138,0.474,0.57328,43.714,0.067
