time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
58.72,631232,0.532387,0.491271,-0.137301,-0.921784,-0.362578,0.563593,0.807961,-0.168784,0.032767,-0.410936,0.532387,0.532387,0.532387,-4.343588,-4.343588,8,concentric,0.0,58.72,59.068,0.348,0.532387,58.72,0.047
58.732,631244,0.461219,0.439759,-0.138675,-0.924086,-0.356137,0.56645,0.80595,-0.168857,0.032646,-0.339552,0.461219,0.461219,0.461219,-5.220868,-5.220868,8,concentric,0.034483,58.72,59.068,0.348,0.532387,58.72,0.012
58.765,631277,0.353344,0.376954,-0.141579,-0.92943,-0.340756,0.573209,0.801163,-0.168868,0.032462,-0.252092,0.353344,0.353344,0.353344,-1.831138,-1.831138,8,concentric,0.12931,58.72,59.068,0.348,0.532387,58.72,0.033
58.799,631311,0.341452,0.368672,-0.144542,-0.934393,-0.325604,0.579791,0.796402,-0.168957,0.032256,-0.228546,0.341452,0.341452,0.341452,-0.068017,-0.068017,8,concentric,0.227011,58.72,59.068,0.348,0.532387,58.72,0.034
58.842,631354,0.35385,0.340756,-0.147348,-0.93965,-0.308781,0.587005,0.791124,-0.168857,0.032164,-0.172838,0.35385,0.35385,0.35385,-1.794667,-1.794667,8,concentric,0.350575,58.72,59.068,0.348,0.532387,58.72,0.043
58.859,631371,0.309341,0.282865,-0.148106,-0.941385,-0.303081,0.589429,0.78936,-0.168677,0.03214,-0.124735,0.309341,0.309341,0.309341,-2.994268,-2.994268,8,concentric,0.399425,58.72,59.068,0.348,0.532387,58.72,0.017
58.894,631406,0.177441,0.179203,-0.148876,-0.943841,-0.294958,0.592861,0.786863,-0.168304,0.032207,-0.059028,0.177441,0.177441,0.177441,0.103255,0.103255,8,concentric,0.5,58.72,59.068,0.348,0.532387,58.72,0.035
58.911,631423,0.211167,0.205033,-0.149052,-0.944786,-0.291826,0.594177,0.785912,-0.168094,0.032258,-0.036839,0.211167,0.211167,0.211167,0.654461,0.654461,8,concentric,0.548851,58.72,59.068,0.348,0.532387,58.72,0.017
58.927,631439,0.201619,0.186367,-0.14903,-0.945507,-0.289493,0.595154,0.785222,-0.167849,0.032324,-0.022907,0.201619,0.201619,0.201619,-0.448795,-0.448795,8,concentric,0.594828,58.72,59.068,0.348,0.532387,58.72,0.016
58.943,631455,0.196805,0.200345,-0.148846,-0.946016,-0.28792,0.595811,0.784778,-0.167584,0.032398,-0.010503,0.196805,0.196805,0.196805,-0.541816,-0.541816,8,concentric,0.640805,58.72,59.068,0.348,0.532387,58.72,0.016
58.965,631477,0.177596,0.191212,-0.148199,-0.946342,-0.287183,0.596113,0.784645,-0.167105,0.032517,-0.002248,0.177596,0.177596,0.177596,-1.822128,-1.822128,8,concentric,0.704023,58.72,59.068,0.348,0.532387,58.72,0.022
58.981,631493,0.137399,0.156443,-0.147673,-0.946503,-0.286924,0.596219,0.784645,-0.166715,0.032578,-0.002012,0.137399,0.137399,0.137399,-1.810403,-1.810403,8,concentric,0.75,58.72,59.068,0.348,0.532387,58.72,0.016
58.998,631510,0.1193,0.154717,-0.146958,-0.9465,-0.287298,0.596054,0.784839,-0.166363,0.032723,-0.00202,0.1193,0.1193,0.1193,0.627,0.627,8,concentric,0.798851,58.72,59.068,0.348,0.532387,58.72,0.017
59.019,631531,0.17635,0.178531,-0.145873,-0.946209,-0.288808,0.595408,0.785404,-0.165967,0.032953,-0.007563,0.17635,0.17635,0.17635,1.787138,1.787138,8,concentric,0.859195,58.72,59.068,0.348,0.532387,58.72,0.021
59.035,631547,0.193613,0.1895,-0.144848,-0.945795,-0.290674,0.594613,0.786073,-0.165609,0.033138,-0.018238,0.193613,0.193613,0.193613,0.364136,0.364136,8,concentric,0.905172,58.72,59.068,0.348,0.532387,58.72,0.016
59.052,631564,0.186893,0.195751,-0.143607,-0.94512,-0.29347,0.593423,0.787033,-0.165268,0.033379,-0.033471,0.186893,0.186893,0.186893,0.796116,0.796116,8,concentric,0.954023,58.72,59.068,0.348,0.532387,58.72,0.017
59.068,631580,0.217572,0.206226,-0.142368,-0.944403,-0.29637,0.592184,0.788011,-0.164994,0.033658,-0.039761,0.217572,0.217572,0.217572,1.444655,1.444655,8,concentric,1.0,58.72,59.068,0.348,0.532387,58.72,0.016
