time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
0.016,787570,-1.728663,-1.697022,-0.004329,0.126221,0.991993,0.997996,-0.063237,-0.002167,3.2e-05,-0.000178,1.728663,-1.728663,1.728663,20.152999,20.152999,1,concentric,0.0,0.016,0.588,0.572,1.728663,0.016,0.016
0.032,787586,-1.644896,-1.643461,-0.008338,0.244264,0.969673,0.992389,-0.123069,-0.004193,6.3e-05,-0.000181,1.644896,-1.644896,1.644896,-5.221569,-5.221569,1,concentric,0.027972,0.016,0.588,0.572,1.728663,0.016,0.016
0.049,787603,-1.55638,-1.520867,-0.011987,0.353139,0.935494,0.983741,-0.179488,-0.006076,9.1e-05,-0.00018,1.55638,-1.55638,1.55638,-5.438026,-5.438026,1,concentric,0.057692,0.016,0.588,0.572,1.728663,0.016,0.017
0.065,787619,-1.46589,-1.429268,-0.015313,0.452342,0.891713,0.972552,-0.232555,-0.007843,0.000126,-0.000177,1.46589,-1.46589,1.46589,-4.714643,-4.714643,1,concentric,0.085664,0.016,0.588,0.572,1.728663,0.016,0.016
0.113,787667,-1.37509,-1.36402,-0.018619,0.541383,0.84057,0.959315,-0.282174,-0.009638,0.000225,-0.000176,1.37509,-1.37509,1.37509,-1.70308,-1.70308,1,concentric,0.16958,0.016,0.588,0.572,1.728663,0.016,0.048
0.175,787729,-1.284602,-1.274166,-0.021543,0.620497,0.783913,0.944434,-0.328507,-0.011277,0.000368,-0.0002,1.284602,-1.284602,1.284602,-4.327103,-4.327103,1,concentric,0.277972,0.016,0.588,0.572,1.728663,0.016,0.062
0.192,787746,-1.197674,-1.209754,-0.023886,0.690666,0.722779,0.928111,-0.372087,-0.01272,0.00037,-0.000184,1.197674,-1.197674,1.197674,-5.104509,-5.104509,1,concentric,0.307692,0.016,0.588,0.572,1.728663,0.016,0.017
0.209,787763,-1.111048,-1.128608,-0.025999,0.751749,0.658937,0.910752,-0.412714,-0.014094,0.000395,-0.00022,1.111048,-1.111048,1.111048,-4.659788,-4.659788,1,concentric,0.337413,0.016,0.588,0.572,1.728663,0.016,0.017
0.229,787783,-1.028108,-1.040411,-0.027877,0.804301,0.593568,0.892627,-0.450532,-0.015395,0.000436,-0.000226,1.028108,-1.028108,1.028108,-4.52222,-4.52222,1,concentric,0.372378,0.016,0.588,0.572,1.728663,0.016,0.02
0.245,787799,-0.95095,-0.957645,-0.029429,0.849047,0.527497,0.873927,-0.485774,-0.016588,0.000448,-0.000215,0.95095,-0.95095,0.95095,-4.016274,-4.016274,1,concentric,0.40035,0.016,0.588,0.572,1.728663,0.016,0.016
