time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
54.625,92996,-0.193289,-0.189469,-0.003813,-0.576225,0.817282,0.946908,0.300016,-0.03673,0.109571,-0.001257,0.193289,-0.193289,0.193289,3.940267,3.940267,6,concentric,0.0,54.625,54.986,0.361,0.47868,54.81,0.033
54.642,93013,-0.233359,-0.243429,-0.004076,-0.575895,0.817514,0.946993,0.299817,-0.036777,0.109367,-0.001116,0.233359,-0.233359,0.233359,2.41833,2.41833,6,concentric,0.047091,54.625,54.986,0.361,0.47868,54.81,0.017
54.658,93029,-0.272975,-0.273706,-0.004271,-0.575459,0.817819,0.947093,0.29956,-0.036794,0.109201,-0.001451,0.272975,-0.272975,0.272975,2.448498,2.448498,6,concentric,0.091413,54.625,54.986,0.361,0.47868,54.81,0.016
54.691,93062,-0.351901,-0.337421,-0.004526,-0.574444,0.818531,0.947313,0.29897,-0.036763,0.108917,-0.001555,0.351901,-0.351901,0.351901,1.212811,1.212811,6,concentric,0.182825,54.625,54.986,0.361,0.47868,54.81,0.033
54.71,93081,-0.362048,-0.357042,-0.004625,-0.573952,0.818876,0.947423,0.298686,-0.036728,0.108758,-0.00109,0.362048,-0.362048,0.362048,1.202854,1.202854,6,concentric,0.235457,54.625,54.986,0.361,0.47868,54.81,0.019
54.726,93097,-0.390305,-0.388595,-0.004731,-0.573642,0.819092,0.947497,0.298507,-0.036712,0.108603,-0.000745,0.390305,-0.390305,0.390305,1.451588,1.451588,6,concentric,0.279778,54.625,54.986,0.361,0.47868,54.81,0.016
54.743,93114,-0.409302,-0.415688,-0.004878,-0.573518,0.819179,0.947544,0.298434,-0.036714,0.108395,-0.000464,0.409302,-0.409302,0.409302,1.861635,1.861635,6,concentric,0.32687,54.625,54.986,0.361,0.47868,54.81,0.017
54.76,93131,-0.453601,-0.445213,-0.00502,-0.573605,0.819116,0.947551,0.298484,-0.03673,0.108192,-0.000445,0.453601,-0.453601,0.453601,1.887214,1.887214,6,concentric,0.373961,54.625,54.986,0.361,0.47868,54.81,0.017
54.776,93147,-0.472975,-0.468151,-0.00511,-0.57378,0.818993,0.94754,0.298587,-0.036731,0.108005,-0.000528,0.472975,-0.472975,0.472975,0.877102,0.877102,6,concentric,0.418283,54.625,54.986,0.361,0.47868,54.81,0.016
54.81,93181,-0.47868,-0.472356,-0.004826,-0.574914,0.8182,0.947369,0.299272,-0.036558,0.107665,-0.001907,0.47868,-0.47868,0.47868,-1.299586,-1.299586,6,concentric,0.512465,54.625,54.986,0.361,0.47868,54.81,0.034
54.826,93197,-0.446838,-0.452616,-0.004571,-0.575754,0.817611,0.947228,0.299777,-0.036448,0.107542,-0.004456,0.446838,-0.446838,0.446838,-1.619887,-1.619887,6,concentric,0.556787,54.625,54.986,0.361,0.47868,54.81,0.016
54.842,93213,-0.426843,-0.425388,-0.004266,-0.576769,0.816896,0.947052,0.300387,-0.036327,0.107431,-0.006464,0.426843,-0.426843,0.426843,-1.7567,-1.7567,6,concentric,0.601108,54.625,54.986,0.361,0.47868,54.81,0.016
54.859,93230,-0.387821,-0.385569,-0.003845,-0.578193,0.815891,0.946797,0.30124,-0.036182,0.107337,-0.011181,0.387821,-0.387821,0.387821,-2.363653,-2.363653,6,concentric,0.648199,54.625,54.986,0.361,0.47868,54.81,0.017
54.882,93253,-0.331334,-0.338901,-0.003195,-0.58049,0.814261,0.94638,0.302615,-0.035971,0.107215,-0.015876,0.331334,-0.331334,0.331334,-2.769698,-2.769698,6,concentric,0.711911,54.625,54.986,0.361,0.47868,54.81,0.023
54.898,93269,-0.283527,-0.287445,-0.002729,-0.582197,0.813043,0.946067,0.303636,-0.035828,0.107138,-0.018099,0.283527,-0.283527,0.283527,-2.417312,-2.417312,6,concentric,0.756233,54.625,54.986,0.361,0.47868,54.81,0.016
54.915,93286,-0.25274,-0.238246,-0.002174,-0.584222,0.811591,0.945691,0.304849,-0.035664,0.10707,-0.022634,0.25274,-0.25274,0.25274,-2.506246,-2.506246,6,concentric,0.803324,54.625,54.986,0.361,0.47868,54.81,0.017
54.936,93307,-0.182073,-0.167946,-0.001343,-0.58699,0.809593,0.945166,0.30651,-0.035424,0.107044,-0.027983,0.182073,-0.182073,0.182073,-4.760911,-4.760911,6,concentric,0.861496,54.625,54.986,0.361,0.47868,54.81,0.021
54.952,93323,-0.088883,-0.089854,-0.000716,-0.58932,0.807899,0.944722,0.307908,-0.035253,0.107002,-0.034035,0.088883,-0.088883,0.088883,-4.889561,-4.889561,6,concentric,0.905817,54.625,54.986,0.361,0.47868,54.81,0.016
54.986,93357,0.00982,0.00591,0.000812,-0.595206,0.803573,0.94359,0.311447,-0.03485,0.106888,-0.048295,-0.00982,0.00982,-0.00982,-1.637225,-1.637225,6,concentric,1.0,54.625,54.986,0.361,0.47868,54.81,0.034
