time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
32.43,303519,0.40303,0.395197,0.038262,0.110208,0.993172,0.997488,-0.054385,0.021362,0.040037,-0.046037,0.40303,0.40303,0.40303,0.880307,0.880307,5,concentric,0.0,32.43,32.738,0.308,0.443585,32.447,0.016
32.447,303536,0.443585,0.397303,0.037994,0.113871,0.992769,0.997381,-0.056226,0.021313,0.040202,-0.047406,0.443585,0.443585,0.443585,1.8578,1.8578,5,concentric,0.055195,32.43,32.738,0.308,0.443585,32.447,0.017
32.52,303609,0.413759,0.39817,0.035624,0.127163,0.991242,0.996959,-0.06293,0.020464,0.041156,-0.034949,0.413759,0.413759,0.413759,-1.179022,-1.179022,5,concentric,0.292208,32.43,32.738,0.308,0.443585,32.447,0.073
32.584,303673,0.295072,0.313695,0.034048,0.135922,0.990134,0.996658,-0.067356,0.0199,0.041714,-0.019777,0.295072,0.295072,0.295072,0.605363,0.605363,5,concentric,0.5,32.43,32.738,0.308,0.443585,32.447,0.064
32.601,303690,0.316471,0.310547,0.033644,0.13805,0.989854,0.996582,-0.068432,0.019754,0.041852,-0.016624,0.316471,0.316471,0.316471,0.174336,0.174336,5,concentric,0.555195,32.43,32.738,0.308,0.443585,32.447,0.017
32.634,303723,0.252757,0.256515,0.032514,0.140893,0.989491,0.996479,-0.069881,0.019268,0.042121,-0.008844,0.252757,0.252757,0.252757,-1.265113,-1.265113,5,concentric,0.662338,32.43,32.738,0.308,0.443585,32.447,0.033
32.668,303757,0.23306,0.208777,0.031531,0.142576,0.989282,0.996417,-0.070744,0.018829,0.042348,-0.003409,0.23306,0.23306,0.23306,-1.943266,-1.943266,5,concentric,0.772727,32.43,32.738,0.308,0.443585,32.447,0.034
32.71,303799,0.080678,0.085595,0.029714,0.142826,0.989302,0.996407,-0.070901,0.017949,0.042704,-0.002046,0.080678,0.080678,0.080678,-2.443336,-2.443336,5,concentric,0.909091,32.43,32.738,0.308,0.443585,32.447,0.042
32.738,303827,0.034381,0.012369,0.028909,0.144587,0.98907,0.996341,-0.071801,0.017599,0.042892,-0.001233,0.034381,0.034381,0.034381,-1.744886,-1.744886,5,concentric,1.0,32.43,32.738,0.308,0.443585,32.447,0.028
