time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
27.23,198836,0.05104,0.055099,0.009937,-0.102427,0.994691,0.998089,0.051422,0.00322,0.034114,-0.008302,0.05104,0.05104,0.05104,1.376483,1.376483,5,concentric,0.0,27.23,27.873,0.643,1.146767,27.615,0.016
27.247,198853,0.072014,0.087014,0.010405,-0.101041,0.994828,0.99812,0.050735,0.003473,0.034221,-0.007546,0.072014,0.072014,0.072014,1.181201,1.181201,5,concentric,0.026439,27.23,27.873,0.643,1.146767,27.615,0.017
27.28,198886,0.107627,0.139296,0.010867,-0.102131,0.994712,0.998089,0.05129,0.003683,0.034264,-0.001302,0.107627,0.107627,0.107627,3.238537,3.238537,5,concentric,0.07776,27.23,27.873,0.643,1.146767,27.615,0.033
27.33,198936,0.433141,0.386495,0.010758,-0.115352,0.993266,0.997731,0.057924,0.003409,0.034133,-0.070774,0.433141,0.433141,0.433141,2.442101,2.442101,5,concentric,0.155521,27.23,27.873,0.643,1.146767,27.615,0.05
27.352,198958,0.447487,0.447269,0.010498,-0.122903,0.992363,0.997508,0.061713,0.003156,0.034039,-0.119648,0.447487,0.447487,0.447487,0.36352,0.36352,5,concentric,0.189736,27.23,27.873,0.643,1.146767,27.615,0.022
27.369,198975,0.449876,0.468113,0.010436,-0.129983,0.991461,0.997284,0.065271,0.003007,0.034002,-0.176234,0.449876,0.449876,0.449876,1.228611,1.228611,5,concentric,0.216174,27.23,27.873,0.643,1.146767,27.615,0.017
27.402,199008,0.560122,0.544562,0.010458,-0.146347,0.989178,0.996716,0.073508,0.002748,0.03387,-0.250684,0.560122,0.560122,0.560122,3.508758,3.508758,5,concentric,0.267496,27.23,27.873,0.643,1.146767,27.615,0.033
27.419,199025,0.621242,0.602365,0.010358,-0.155576,0.98777,0.996367,0.078158,0.002552,0.033731,-0.301759,0.621242,0.621242,0.621242,3.866546,3.866546,5,concentric,0.293935,27.23,27.873,0.643,1.146767,27.615,0.017
27.436,199042,0.691585,0.682961,0.010335,-0.165681,0.986125,0.995958,0.083257,0.002378,0.033618,-0.362748,0.691585,0.691585,0.691585,4.619678,4.619678,5,concentric,0.320373,27.23,27.873,0.643,1.146767,27.615,0.017
27.452,199058,0.772756,0.781825,0.01033,-0.175713,0.984387,0.995525,0.088326,0.002214,0.033518,-0.404921,0.772756,0.772756,0.772756,6.124369,6.124369,5,concentric,0.345257,27.23,27.873,0.643,1.146767,27.615,0.016
27.477,199083,0.966926,0.9369,0.009933,-0.193157,0.981118,0.994708,0.097151,0.001733,0.033374,-0.504067,0.966926,0.966926,0.966926,7.351209,7.351209,5,concentric,0.384137,27.23,27.873,0.643,1.146767,27.615,0.025
27.493,199099,1.08029,1.058608,0.00926,-0.205455,0.978623,0.994084,0.103379,0.001196,0.033282,-0.616189,1.08029,1.08029,1.08029,3.583247,3.583247,5,concentric,0.40902,27.23,27.873,0.643,1.146767,27.615,0.016
27.51,199116,1.07795,1.098709,0.008198,-0.219305,0.975622,0.993334,0.110403,0.000442,0.033151,-0.697916,1.07795,1.07795,1.07795,-2.091547,-2.091547,5,concentric,0.435459,27.23,27.873,0.643,1.146767,27.615,0.017
27.528,199134,1.003063,1.024837,0.007071,-0.234183,0.972167,0.992469,0.117968,-0.00036,0.033001,-0.723075,1.003063,1.003063,1.003063,-1.833663,-1.833663,5,concentric,0.463453,27.23,27.873,0.643,1.146767,27.615,0.018
27.545,199151,1.009248,1.026034,0.006332,-0.248479,0.968617,0.991578,0.125263,-0.000962,0.032893,-0.751867,1.009248,1.009248,1.009248,0.881217,0.881217,5,concentric,0.489891,27.23,27.873,0.643,1.146767,27.615,0.017
27.578,199184,1.071471,1.085637,0.004856,-0.276547,0.960988,0.98966,0.139647,-0.002157,0.032675,-0.778091,1.071471,1.071471,1.071471,2.273959,2.273959,5,concentric,0.541213,27.23,27.873,0.643,1.146767,27.615,0.033
27.594,199200,1.110867,1.107171,0.004145,-0.290172,0.956966,0.988646,0.146662,-0.002736,0.032575,-0.78922,1.110867,1.110867,1.110867,2.136758,2.136758,5,concentric,0.566096,27.23,27.873,0.643,1.146767,27.615,0.016
27.615,199221,1.146767,1.122785,0.003046,-0.308167,0.951327,0.987224,0.15596,-0.003584,0.032451,-0.807664,1.146767,1.146767,1.146767,-0.993093,-0.993093,5,concentric,0.598756,27.23,27.873,0.643,1.146767,27.615,0.021
27.63,199236,1.102914,1.086787,0.002049,-0.320906,0.947109,0.986158,0.162564,-0.004293,0.032344,-0.802926,1.102914,1.102914,1.102914,-4.290138,-4.290138,5,concentric,0.622084,27.23,27.873,0.643,1.146767,27.615,0.015
27.649,199255,0.988512,0.98496,0.000794,-0.336481,0.94169,0.984787,0.17067,-0.005182,0.032229,-0.755615,0.988512,0.988512,0.988512,-5.57062,-5.57062,5,concentric,0.651633,27.23,27.873,0.643,1.146767,27.615,0.019
27.666,199272,0.900665,0.87858,-0.000289,-0.350098,0.936713,0.983526,0.177787,-0.005956,0.032137,-0.729314,0.900665,0.900665,0.900665,-5.311989,-5.311989,5,concentric,0.678072,27.23,27.873,0.643,1.146767,27.615,0.017
27.699,199305,0.716112,0.751788,-0.00191,-0.374101,0.927386,0.981153,0.190408,-0.007204,0.032107,-0.609389,0.716112,0.716112,0.716112,-3.614416,-3.614416,5,concentric,0.729393,27.23,27.873,0.643,1.146767,27.615,0.033
27.713,199319,0.677259,0.676571,-0.00254,-0.383918,0.923364,0.980128,0.195598,-0.007704,0.032113,-0.574168,0.677259,0.677259,0.677259,-3.001808,-3.001808,5,concentric,0.751166,27.23,27.873,0.643,1.146767,27.615,0.014
27.733,199339,0.610749,0.627429,-0.003279,-0.397073,0.917781,0.978702,0.202583,-0.00833,0.032148,-0.510155,0.610749,0.610749,0.610749,-3.280902,-3.280902,5,concentric,0.782271,27.23,27.873,0.643,1.146767,27.615,0.02
27.749,199355,0.558825,0.571928,-0.00376,-0.406892,0.913468,0.977597,0.207819,-0.008773,0.032222,-0.448568,0.558825,0.558825,0.558825,-3.004902,-3.004902,5,concentric,0.807154,27.23,27.873,0.643,1.146767,27.615,0.016
27.77,199376,0.502346,0.511667,-0.004501,-0.41876,0.908086,0.976217,0.21417,-0.009391,0.032296,-0.384542,0.502346,0.502346,0.502346,-3.488573,-3.488573,5,concentric,0.839813,27.23,27.873,0.643,1.146767,27.615,0.021
27.787,199393,0.432043,0.412377,-0.005142,-0.427957,0.903785,0.975113,0.219111,-0.009908,0.032361,-0.35622,0.432043,0.432043,0.432043,-4.75825,-4.75825,5,concentric,0.866252,27.23,27.873,0.643,1.146767,27.615,0.017
27.818,199424,0.249332,0.261165,-0.006153,-0.441727,0.897129,0.973397,0.22654,-0.010747,0.032597,-0.242727,0.249332,0.249332,0.249332,-5.358972,-5.358972,5,concentric,0.914463,27.23,27.873,0.643,1.146767,27.615,0.031
27.835,199441,0.163217,0.160585,-0.00666,-0.448372,0.893822,0.972543,0.230139,-0.011168,0.032724,-0.190042,0.163217,0.163217,0.163217,-3.840432,-3.840432,5,concentric,0.940902,27.23,27.873,0.643,1.146767,27.615,0.017
27.852,199458,0.118757,0.104294,-0.007177,-0.454574,0.89068,0.971731,0.233507,-0.011589,0.032859,-0.166652,0.118757,0.118757,0.118757,-3.239144,-3.239144,5,concentric,0.967341,27.23,27.873,0.643,1.146767,27.615,0.017
27.873,199479,0.034551,0.027288,-0.007803,-0.461169,0.887278,0.970848,0.237097,-0.012093,0.033062,-0.124321,0.034551,0.034551,0.034551,-4.245136,-4.245136,5,concentric,1.0,27.23,27.873,0.643,1.146767,27.615,0.021
