time_s,tMillis,raw_vertical_accel,vertical_accel,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z,centripetal_accel,value,original_value,smoothed,derivative,smoothed_derivative,rep_number,phase,phase_progress,phase_start_time,phase_end_time,phase_duration,peak_acceleration,peak_time,delta_time
17.278,589790,0.400526,0.420799,-0.02126,-0.780104,0.625289,0.900554,0.431716,-0.031261,0.040586,-0.033936,0.400526,0.400526,0.400526,-0.013018,-0.013018,3,concentric,0.0,17.278,17.696,0.418,0.54775,17.383,0.017
17.313,589825,0.486613,0.474016,-0.020358,-0.785609,0.618388,0.89857,0.435662,-0.0317,0.042017,-0.068931,0.486613,0.486613,0.486613,1.793104,1.793104,3,concentric,0.083732,17.278,17.696,0.418,0.54775,17.383,0.035
17.346,589858,0.525047,0.528805,-0.019712,-0.792286,0.609831,0.896128,0.440505,-0.032251,0.043234,-0.111838,0.525047,0.525047,0.525047,0.904871,0.904871,3,concentric,0.162679,17.278,17.696,0.418,0.54775,17.383,0.033
17.383,589895,0.54775,0.547192,-0.018873,-0.801628,0.597525,0.892619,0.447383,-0.032955,0.04466,-0.178116,0.54775,0.54775,0.54775,-1.840916,-1.840916,3,concentric,0.251196,17.278,17.696,0.418,0.54775,17.383,0.037
17.4,589912,0.497283,0.50676,-0.018513,-0.806019,0.5916,0.890926,0.450656,-0.033301,0.045294,-0.191478,0.497283,0.497283,0.497283,-1.681059,-1.681059,3,concentric,0.291866,17.278,17.696,0.418,0.54775,17.383,0.017
17.417,589929,0.490594,0.494147,-0.018064,-0.810576,0.585355,0.889136,0.454083,-0.033641,0.045982,-0.211088,0.490594,0.490594,0.490594,-0.204922,-0.204922,3,concentric,0.332536,17.278,17.696,0.418,0.54775,17.383,0.017
17.469,589981,0.509926,0.492789,-0.017143,-0.825718,0.563823,0.882961,0.46569,-0.034951,0.047862,-0.258373,0.509926,0.509926,0.509926,-1.672389,-1.672389,3,concentric,0.456938,17.278,17.696,0.418,0.54775,17.383,0.052
17.5,590012,0.420305,0.43513,-0.016503,-0.834617,0.550583,0.87914,0.472685,-0.035746,0.049027,-0.26742,0.420305,0.420305,0.420305,-0.542101,-0.542101,3,concentric,0.5311,17.278,17.696,0.418,0.54775,17.383,0.031
17.517,590029,0.432987,0.41724,-0.016131,-0.839487,0.543141,0.876984,0.47657,-0.036198,0.049687,-0.276562,0.432987,0.432987,0.432987,-0.615982,-0.615982,3,concentric,0.57177,17.278,17.696,0.418,0.54775,17.383,0.017
17.55,590062,0.325411,0.350394,-0.015625,-0.848706,0.528634,0.872767,0.484044,-0.037201,0.050936,-0.273221,0.325411,0.325411,0.325411,-1.532662,-1.532662,3,concentric,0.650718,17.278,17.696,0.418,0.54775,17.383,0.033
17.567,590079,0.314482,0.302651,-0.015365,-0.85334,0.521129,0.870576,0.487864,-0.037734,0.051588,-0.27123,0.314482,0.314482,0.314482,-0.775053,-0.775053,3,concentric,0.691388,17.278,17.696,0.418,0.54775,17.383,0.017
17.605,590117,0.273804,0.236048,-0.015277,-0.863237,0.504567,0.865741,0.49618,-0.039018,0.052686,-0.256672,0.273804,0.273804,0.273804,-1.842104,-1.842104,3,concentric,0.782297,17.278,17.696,0.418,0.54775,17.383,0.038
17.696,590208,-0.061982,-0.042378,-0.017293,-0.88287,0.4693,0.855416,0.513365,-0.042498,0.053972,-0.192422,-0.061982,-0.061982,-0.061982,-2.937817,-2.937817,3,concentric,1.0,17.278,17.696,0.418,0.54775,17.383,0.091
