tMillis,ax,ay,az,gx,gy,gz
855666,-0.0635986328125,-0.744384765625,-0.6435546875,0.8544921278953552,-0.2441406100988388,0.30517578125
855682,-0.0631103515625,-0.7431640625,-0.64306640625,0.7934569716453552,-0.30517578125,0.2441406100988388
855698,-0.0634765625,-0.7432861328125,-0.6451416015625,0.7934569716453552,-0.30517578125,0.30517578125
855715,-0.0634765625,-0.7431640625,-0.644287109375,0.7934569716453552,-0.30517578125,0.4272460639476776
855731,-0.0634765625,-0.744384765625,-0.643798828125,0.7934569716453552,-0.2441406100988388,0.3662109076976776
855763,-0.065185546875,-0.74267578125,-0.6427001953125,0.7324218153953552,-0.2441406100988388,0.30517578125
855784,-0.06396484375,-0.74169921875,-0.643310546875,0.7934569716453552,-0.2441406100988388,0.30517578125
855800,-0.0631103515625,-0.741455078125,-0.6419677734375,0.7934569716453552,-0.2441406100988388,0.2441406100988388
855817,-0.063720703125,-0.7442626953125,-0.6436767578125,0.7934569716453552,-0.2441406100988388,0.30517578125
855834,-0.0634765625,-0.7431640625,-0.642822265625,0.7324218153953552,-0.30517578125,0.30517578125
855851,-0.0640869140625,-0.7406005859375,-0.641357421875,0.6713866591453552,-0.2441406100988388,0.2441406100988388
855883,-0.0638427734375,-0.7447509765625,-0.6451416015625,0.7934569716453552,-0.2441406100988388,0.2441406100988388
855900,-0.0638427734375,-0.743408203125,-0.644287109375,0.7324218153953552,-0.2441406100988388,0.30517578125
855916,-0.064453125,-0.7410888671875,-0.6431884765625,0.6713866591453552,-0.2441406100988388,0.30517578125
855952,-0.063232421875,-0.745849609375,-0.646240234375,0.6713866591453552,-0.2441406100988388,0.2441406100988388
855968,-0.0667724609375,-0.749267578125,-0.648681640625,0.6713866591453552,-0.2441406100988388,0.30517578125
855984,-0.0667724609375,-0.7396240234375,-0.639892578125,0.6713866591453552,-0.2441406100988388,0.2441406100988388
856000,-0.0621337890625,-0.7374267578125,-0.6383056640625,0.6713866591453552,-0.2441406100988388,0.2441406100988388
856017,-0.060302734375,-0.7435302734375,-0.642822265625,0.7324218153953552,-0.1831054538488388,0.2441406100988388
856038,-0.063232421875,-0.7423095703125,-0.640869140625,0.7324218153953552,-0.2441406100988388,0.2441406100988388
856054,-0.06787109375,-0.744140625,-0.6446533203125,0.6713866591453552,-0.30517578125,0.2441406100988388
856071,-0.064208984375,-0.741455078125,-0.6441650390625,0.6103515625,-0.2441406100988388,0.30517578125
856088,-0.0616455078125,-0.7401123046875,-0.6414794921875,0.6713866591453552,-0.2441406100988388,0.30517578125
856121,-0.0654296875,-0.7415771484375,-0.6409912109375,0.6103515625,-0.30517578125,0.2441406100988388
856138,-0.0657958984375,-0.742431640625,-0.6424560546875,0.6103515625,-0.30517578125,0.30517578125
856154,-0.0640869140625,-0.74365234375,-0.6453857421875,0.6103515625,-0.30517578125,0.30517578125
856186,-0.0648193359375,-0.7462158203125,-0.6451416015625,0.6103515625,-0.2441406100988388,0.3662109076976776
856202,-0.0650634765625,-0.744384765625,-0.64208984375,0.6713866591453552,-0.2441406100988388,0.30517578125
856218,-0.06298828125,-0.740234375,-0.639892578125,0.7324218153953552,-0.30517578125,0.30517578125
856234,-0.062744140625,-0.7435302734375,-0.643310546875,0.6713866591453552,-0.2441406100988388,0.30517578125
856259,-0.0628662109375,-0.74169921875,-0.6424560546875,0.6713866591453552,-0.2441406100988388,0.30517578125
856275,-0.0653076171875,-0.7452392578125,-0.645263671875,0.7324218153953552,-0.30517578125,0.3662109076976776
856292,-0.0648193359375,-0.7415771484375,-0.641357421875,0.6713866591453552,-0.2441406100988388,0.30517578125
856309,-0.0645751953125,-0.74462890625,-0.6441650390625,0.6713866591453552,-0.30517578125,0.30517578125
856326,-0.0621337890625,-0.7421875,-0.6444091796875,0.7324218153953552,-0.30517578125,0.30517578125
856359,-0.0655517578125,-0.74658203125,-0.64453125,0.7324218153953552,-0.30517578125,0.30517578125
856376,-0.0634765625,-0.7440185546875,-0.64306640625,0.7324218153953552,-0.30517578125,0.30517578125
856417,-0.0634765625,-0.7392578125,-0.64208984375,0.7934569716453552,-0.2441406100988388,0.30517578125
856434,-0.0631103515625,-0.7371826171875,-0.639404296875,0.7934569716453552,-0.2441406100988388,0.30517578125
856450,-0.065185546875,-0.7474365234375,-0.6473388671875,0.7324218153953552,-0.2441406100988388,0.30517578125
856481,-0.064208984375,-0.7406005859375,-0.6402587890625,0.7934569716453552,-0.30517578125,0.30517578125
856497,-0.0634765625,-0.745849609375,-0.6451416015625,0.7934569716453552,-0.30517578125,0.3662109076976776
856514,-0.063232421875,-0.7403564453125,-0.6417236328125,0.8544921278953552,-0.30517578125,0.3662109076976776
856546,-0.0643310546875,-0.7447509765625,-0.644775390625,0.7324218153953552,-0.30517578125,0.30517578125
856562,-0.063232421875,-0.7403564453125,-0.6414794921875,0.7934569716453552,-0.30517578125,0.3662109076976776
856578,-0.064453125,-0.7459716796875,-0.645751953125,0.8544921278953552,-0.30517578125,0.3662109076976776
