tMillis,ax,ay,az,gx,gy,gz
521919,-0.0538330078125,-0.7584228515625,-0.6290283203125,0.6713866591453552,-0.1831054538488388,0.2441406100988388
521935,-0.0543212890625,-0.7601318359375,-0.6290283203125,0.7324218153953552,-0.1831054538488388,0.2441406100988388
521952,-0.0550537109375,-0.7520751953125,-0.6214599609375,0.6103515625,-0.1831054538488388,0.2441406100988388
521969,-0.0556640625,-0.7587890625,-0.626953125,0.6103515625,-0.1831054538488388,0.2441406100988388
521985,-0.054931640625,-0.7626953125,-0.6295166015625,0.6713866591453552,-0.2441406100988388,0.2441406100988388
522019,-0.0556640625,-0.759521484375,-0.6297607421875,0.6103515625,-0.2441406100988388,0.2441406100988388
522035,-0.0556640625,-0.7581787109375,-0.62841796875,0.6103515625,-0.2441406100988388,0.1831054538488388
522051,-0.0556640625,-0.7545166015625,-0.6229248046875,0.6103515625,-0.2441406100988388,0.2441406100988388
522079,-0.0533447265625,-0.7528076171875,-0.6226806640625,0.6103515625,-0.1831054538488388,0.30517578125
522101,-0.0531005859375,-0.7601318359375,-0.628662109375,0.6103515625,-0.1831054538488388,0.2441406100988388
522117,-0.05908203125,-0.763916015625,-0.6312255859375,0.6103515625,-0.1831054538488388,0.2441406100988388
522134,-0.05810546875,-0.756103515625,-0.624755859375,0.6103515625,-0.30517578125,0.30517578125
522198,-0.0574951171875,-0.756591796875,-0.6256103515625,0.6713866591453552,-0.2441406100988388,0.30517578125
522215,-0.0570068359375,-0.7559814453125,-0.6256103515625,0.6713866591453552,-0.1831054538488388,0.2441406100988388
522251,-0.0560302734375,-0.7615966796875,-0.627685546875,0.6103515625,-0.2441406100988388,0.2441406100988388
522276,-0.0556640625,-0.75927734375,-0.6263427734375,0.6713866591453552,-0.1831054538488388,0.2441406100988388
522296,-0.053955078125,-0.7576904296875,-0.6265869140625,0.6713866591453552,-0.2441406100988388,0.2441406100988388
522312,-0.054443359375,-0.75732421875,-0.6256103515625,0.6713866591453552,-0.2441406100988388,0.2441406100988388
522329,-0.055908203125,-0.7564697265625,-0.6253662109375,0.6103515625,-0.1831054538488388,0.2441406100988388
522346,-0.0556640625,-0.7547607421875,-0.623291015625,0.6103515625,-0.2441406100988388,0.30517578125
522379,-0.0552978515625,-0.760009765625,-0.62744140625,0.6713866591453552,-0.1831054538488388,0.1831054538488388
522395,-0.055419921875,-0.7607421875,-0.6278076171875,0.7324218153953552,-0.1831054538488388,0.2441406100988388
522411,-0.0552978515625,-0.7606201171875,-0.6275634765625,0.7324218153953552,-0.1831054538488388,0.2441406100988388
522439,-0.0538330078125,-0.7564697265625,-0.624755859375,0.54931640625,-0.1831054538488388,0.2441406100988388
522461,-0.0540771484375,-0.7587890625,-0.6260986328125,0.6103515625,-0.1220703050494194,0.30517578125
522477,-0.05615234375,-0.7562255859375,-0.625244140625,0.6713866591453552,-0.2441406100988388,0.30517578125
